board_hash,value
-69445355244904919311-1,0.62
103953684625493429111,0.4984
-550186465563703266911,0.459488
-55827718221672355351-1,0.44703616
566236560529694568511,0.36183094272
73357906361826261991-1,0.31836258516343013
-49966602965084392091-1,0.2832200370420108
68343857792449383131-1,0.2603846031576856
72574265526606169241-1,0.23987593162631493
13696138430836169481-1,0.2249145459798082
-299873205150630541511,0.22475542883113142
-450644517132831174111,0.03638274289218672
-52275809521198178581-1,2.296272472800811e-06
265180134285630748211,0.18
33891138585037732631-1,0.22774837748282425
-234950275537653841411,0.2530494391216866
84069201784729363551-1,0.07112385595221014
-80095954261475563541-1,0.058022762907375715
35937395657674885581-1,0.7989116088320001
89657885583847373071-1,0.49360777401726413
-14477939109937853701-1,0.3273608898959954
83409305680421976181-1,0.27063422104387314
-50607476121058190871-1,0.26851672839146806
48574143202633519611-1,0.24985866511298782
-51162776275222330071-1,0.2558630450185599
-6804097292909333467-11,0.3546381677827381
822184207086169536411,0.07273822695277005
-45064451713283117411-1,3.2099637885407663e-07
-48278721458071199381-1,0.7999695320129996
-5512278752889310590-11,0.6399966094086326
20235297629715419191-1,0.5723878359341059
91504009321757614021-1,0.43076829281800616
79832366990948061901-1,0.2965601875389963
79915285646459649311-1,0.24645332896575506
-19273047711007126311-1,0.1987813287297191
-8367773368831531371-1,0.16090517265188087
792957621939994800311,0.08694754477714534
82218420708616953641-1,4.618186299939115e-09
3821804628026033642-11,0.3
-7337654630492481628-11,0.396
41250632763491475141-1,0.3980400283648
15834620677984519941-1,0.389303049076736
59841039442573807051-1,0.3883946525045555
87905398258673633151-1,0.3887079453774578
-5165423878096728733-11,0.44102488350720004
2217731064944397551-11,0.24763348181755096
87724209298079864891-1,0.7989116088320001
-77149012170047207551-1,0.4984
17480509530967579551-1,0.459488
1642206586924278201-1,0.41525785600000004
-4618039621957870911-11,0.4430515712
902412610838307085011,0.441776502784
36584372159275774741-1,0.3538047462055508
19859732476361715111,0.27228652971706324
34448047295553989041-1,0.13186022143650497
60716470496545475751-1,0.1123736803074445
46444617002430699121-1,0.09239424478828069
-54531527783237000991-1,0.62
12199787535977973321-1,0.4984
676180597787958607211,0.459488
-74069043408079232151-1,0.44703616
14547432496428280661-1,0.4430515712
415175234944678070911,0.3939292762112
-507886206963743217611,0.2995572279758686
-83547289001353601501-1,0.08897128641025379
53368743077622435341-1,0.06417399185177308
42557851957942614641-1,0.052911164013820455
-68146332464776349491-1,0.04692324036874812
39600485437354741361-1,0.04179017177012268
