board_hash,value
454.04.01,1.7300806038877424e-30
353.05.01,0.0006506242016608029
451.07.01,0.0002232322391375096
352.06.01,0.0005366656154777861
452.06.0-1,0.001633376628137056
352.06.0-1,0.0014188468154232488
451.07.0-1,0.001033392743789116
354.04.0-1,0.012885149546360336
355.03.0-1,0.004598632575373688
254.04.0-1,0.008987456569728436
353.05.0-1,0.004137205161047814
253.05.01,0.00015893246564393406
253.05.0-1,0.0025256505549391493
452.06.01,0.0002021237770999192
453.05.01,5.3783865907365066e-08
356.02.01,0.0011305426454494073
357.01.01,0.0007644353270630695
255.03.01,0.0005372728526915721
354.04.01,8.688994204723743e-05
457.01.01,1.0250257257847761e-11
455.03.01,1.253944960507442e-08
453.05.0-1,0.0014835305504624806
255.03.0-1,0.006654118692866021
356.02.0-1,0.00840460475332341
454.04.0-1,0.0233023150777572
456.02.0-1,0.002316895312680838
355.03.01,0.0005351626729877068
256.02.0-1,0.014999508737272458
35711,0.0012086781524671927
358.00.01,0.0008999958607318825
456.02.01,0.0004980971294752957
35531,0.00500827225945589
455.03.0-1,0.01567425635244738
256.02.01,0.0017037603933247013
254.04.01,0.0006196738563999795
35351,0.001789257082839784
3544-1,0.18413037103103524
351.07.0-1,0.01809349074831381
457.01.0-1,0.017867041277798645
357.01.0-1,0.017054966891990393
35621,0.0005265510139870097
458.00.01,7.888769101742294e-06
257.01.0-1,0.05778264606435274
450.08.0-1,0.09123968442288098
358.00.0-1,0.10919041242972405
450.08.01,0.0006540051931266512
252.06.0-1,0.8993486345608358
257.01.01,0.2610577132807343
458.00.0-1,0.12004999999999999
350.08.01,0.3515975492148558
258.00.01,0.31325296807635084
351.07.01,0.17548777286942774
350.08.0-1,0.36410174964414455
258.00.0-1,0.44830747240391905
