board_hash,value
('52482113921205747631-1', 1),0.3225971218572133
('-54019294146403259151-1', 1),0.2764256927889532
('-5090512829073757331-1', 0),0.2181272005310886
('66684539075228361541-1', 1),0.19132629501070678
('-63017805206032625001-1', 0),0.1786908628849327
('19907748733727631091-1', 3),0.3066095982081889
('-16108101929363639221-1', 1),0.62
('55058623283610464661-1', 1),0.4984
('-36429036912944456291-1', 0),0.459488
('36865724949230835561-1', 1),0.44703616
('6140194846517193671-1', 1),0.4430515712
('84143201164078308661-1', 1),0.441776502784
('-6366095194894142181-1', 1),0.44136848089088
('-79227052347272554501-1', 0),0.4412379138850816
('84740548043782404831-1', 1),0.44119613244322614
('-2663580990389228683-11', 0),0.4411827623818324
('4659035148429002440-11', 3),0.4411784839621864
('1990774873372763109-11', 0),0.12795822476476143
('5033144714278526544-11', 1),0.3
('87057653969845253591-1', 1),0.37937650278400004
('-6482120097124710591-1', 0),0.42672
('-4603102530109628475-11', 1),0.40295512350720003
('-5319663640331518036-11', 1),0.17605091453302346
('57314142926129066671-1', 1),0.17071461829328988
('64137769433256418721-1', 0),0.12287616309014923
('8748595488424001102-11', 1),0.2054146435110763
('67367245870743205721-1', 0),0.76112
('17514930317922327621-1', 1),0.56877184
('9531730176662665891-1', 1),0.4024128
('-11782092927692259841-1', 0),0.4112732672
('82067315953734281691-1', 1),0.397438388224
('90214145856612936381-1', 1),0.441776502784
('-34112837800475549281-1', 1),0.36769988630740996
('-379464528896456786911', 0),0.4047742247749852
('-87655130967661128161-1', 1),0.2726002107364888
('48791396213887625731-1', 1),0.39097931013847864
('1179258051292202958-11', 1),0.10495494366951898
('3274205013688687570-11', 1),0.108
('-3353537490584625773-11', 0),0.23001216
('-424425444990836123711', 0),0.15338822307674801
('26243896002257283871-1', 0),0.12611350204882793
('-450644517132831174111', 1),0.10158739926358486
('-52275809521198178581-1', 1),0.08142507115348016
('-787935037192785314011', 1),0.009172974721343128
('-82704662325438266501-1', 0),0.5119934055692579
('221133873051281051-1', 0),0.40956446705955085
('21445834277384327761-1', 1),0.3272532957127021
('-11980765293126118061-1', 1),0.2608687351813946
('37464782756670354961-1', 0),0.10726207164651574
('-7242649512757565934-11', 1),0.3
('2481717125644304818-11', 1),0.396
('-73335435946083347851-1', 0),0.42672
('89896112982980970101-1', 1),0.401626368
('7291672955185771811-11', 0),0.336772688560128
('870749850557450954911', 0),0.19326976484243957
('-54049983734239683291-1', 1),0.16758450423356636
('51356608165783150211', 1),0.1362791524953574
('-522758095211981785811', 1),0.08240894532857829
('-9138280212795255115-11', 1),0.3
('8417926156437777176-11', 0),0.396
('-65646139460637515101-1', 2),0.42672
('10682693821314662311', 1),0.4365504
('5346400033909091941-1', 1),0.439696128
('110764233327093036611', 0),0.3357189941303622
('3623768668561297171-1', 1),0.31767102915390955
('-663174856741046702711', 0),0.25940070841201673
('-68864220445625219041-1', 0),0.62
('-83152065272996741231-1', 0),0.4984
('55011699046505464961-1', 1),0.459488
('-1909513139412703524-11', 0),0.44703616
('7750154650205141088-11', 1),0.4430515712
('48962006670127766391-1', 0),0.38408934055936
('-3919197543314219821-1', 2),0.44136848089088
('-77088143155273927341-1', 1),0.3169160946470198
('-625243186723709526811', 1),0.33153087076887766
('-56454710420130083881-1', 0),0.2935637091975405
('-11798126848158891521-1', 1),0.2799253739035373
('-58831432303854081421-1', 0),0.2445680657232337
('22830895973521010391-1', 0),0.22387696302063856
('-4900765872093579654-11', 1),0.3
('-46807301550645739391-1', 1),0.3664335914759619
('-68113260547895413141-1', 0),0.39722813244322613
('4949540128206731711-1', 0),0.3994947785115839
('-2121905419624725452-11', 1),0.19267770821803662
('2283089597352101039-11', 0),0.21913162831658642
('-45115454159861852911-1', 1),0.62
('-25180222655586826871-1', 1),0.4984
('-21850402403689354121-1', 3),0.459488
('-33382537158117799041-1', 1),0.44703616
('90214812038285092521-1', 1),0.4430515712
('475720037112964670-11', 0),0.441776502784
('-36181576832129692471-1', 0),0.44136848089088
('56338454772758463781-1', 1),0.4412379138850816
('-8046691080616678960-11', 0),0.44119613244322614
('8566682432637068288-11', 1),0.4411827623818324
('262438960022572838711', 0),0.2823072313052798
('-450644517132831174111', 2),0.10427484368514675
('-85722590500442828811-1', 1),0.7352000000000001
('83163127340812525911-1', 0),0.39504
('67052709512624677721-1', 1),0.4425536
('37248561819182972211-1', 1),0.394941696
('20331390149927010791-1', 3),0.4430515712
('-82236835011160845231-1', 1),0.3246924773228544
('-940028549335151684-11', 1),0.264821088534528
('-32735058307963204311-1', 0),0.17805325439628655
('86793956838375965341-1', 0),0.3854620919454971
('425578519579426146411', 1),0.4411827623818324
('-68146332464776349491-1', 0),0.18739597204979866
('39600485437354741361-1', 1),0.17936959889411058
('9618783738421839551-1', 0),0.7352000000000001
('412704827007136262411', 1),0.5343040000000001
('35754633481104780971-1', 0),0.5332438528000001
('-48086304993434698111-1', 1),0.42427039539200007
('22918192516878952581-1', 0),0.35425431796908036
('65635371042575579511-1', 1),0.3255119556128277
('1342018396704309871-1', 1),0.2758862967341579
('51758746301031545901-1', 3),0.4412379138850816
('85666824326370682881-1', 1),0.2535221771932577
('2624389600225728387-11', 1),0.29437094966905525
('-4506445171328311741-11', 0),0.29703184332722865
('546862351799108878111', 0),0.3
('35349107657439080561-1', 1),0.396
('-7667778586177117581-1', 0),0.42672
('4800363940637983624-11', 0),0.4365504
('-81476116308996461581-1', 1),0.439696128
('-84114431612376476251-1', 0),0.44070276096
('76976223322747560201-1', 1),0.44102488350720004
('416880925609364741911', 0),0.02328980642951269
('738481515667263353711', 1),0.12027862836428622
('5135660816578315021-1', 3),0.1303569664902544
('807203604951222881611', 0),0.18
('32790750669008803851-1', 0),0.39856
('-84124113777913865771-1', 0),0.42672
('-75408355561182970231-1', 1),0.4365504
('77536530673469816421-1', 0),0.439696128
('-690036560018042691711', 0),0.40579013746688003
('59184870811084889481-1', 1),0.44102488350720004
('787599681118219599311', 0),0.40587291007660853
('59494485473987992281-1', 1),0.3035793912421747
('90599718781174930111-1', 0),0.26215176617623515
('73429237263754891961-1', 1),0.25549791094988544
('-9910535339010444041-1', 1),0.23402665579945423
('-522758095211981785811', 3),0.08547740217816716
('-6487672668754471219-11', 1),0.3
('-3875558029863045209-11', 0),0.18935947677605824
('67710707256433573171-1', 0),0.20715570231618877
('-5554836638191983306-11', 1),0.05939778378674995
('-1198076529312611806-11', 1),0.025317106090558525
('4996173349799006644-11', 1),0.3
('-44998213403519005001-1', 0),0.396
('-91769119279326135911', 0),0.42672
('7525079240548616931-1', 1),0.4365504
('432700780308279314511', 1),0.439696128
('78934708349237029481-1', 0),0.44070276096
('-80554077267928605611-1', 0),0.40639143288832
('-540192941464032591511', 0),0.40591469151846404
('-5090512829073757331-1', 1),0.2043816429971734
('66684539075228361541-1', 0),0.20812506889396187
('19907748733727631091-1', 1),0.17136752543574246
('-4899593603023315940-11', 1),0.3
('598457403699962089511', 0),0.396
('26328318447210517171-1', 0),0.42672
('838148266511923170911', 1),0.4365504
('12913960984903568501-1', 0),0.439696128
('89337938993660711511-1', 0),0.44070276096
('-391233029866861810511', 1),0.44102488350720004
('48242268565378530951-1', 1),0.40587291007660853
('-53728984226386624511-1', 0),0.3807888594779893
('-27563399165476349881-1', 0),0.3712399588047466
('81818392032122945271-1', 0),0.36083071036772557
('-361136052341124242411', 0),0.3
('-16418230262659116191-1', 0),0.35750169600000004
('-678145714822956094711', 1),0.38193492992
('51876895116903519691-1', 0),0.40324838924288003
('-45355261119247003801-1', 0),0.36535242452172806
('440602024924017696711', 1),0.44070276096
('-23495027553765384141-1', 0),0.22306994582333664
('84069201784729363551-1', 0),0.21128460426341428
('-80095954261475563541-1', 1),0.22475540683224912
('89026551249716651151-1', 2),0.62
('89506966628337621721-1', 0),0.49744
('-251359771269840047011', 1),0.459488
('76470285708111225811-1', 0),0.4763327276810241
('57850190301212491861-1', 0),0.3633811857294199
('-85088895514841707921-1', 1),0.2937941975301674
('7855015802246848221-1', 0),0.23315606282566342
('59668457223239348771-1', 0),0.18950277076761352
('-73076678097406586741-1', 1),0.15988457102330966
('-36242238637844779601-1', 0),0.1349418514961062
('1813607734501887301-1', 0),0.12179319446510434
('210466841575601962-11', 1),0.1460608549723867
('-822875307427507057211', 0),0.3
('2211338730512810511', 0),8.31631174867921e-08
('-78329963008255214651-1', 2),0.2645595738140662
('56797679301364895151-1', 0),0.2519770239813663
('-72766874982570023941-1', 1),0.19944236639696086
('43955016252298569061-1', 0),0.1554643708546272
('738481515667263353711', 0),0.12234709054436865
('27253531377350027901-1', 1),0.7999996929528894
('-79254427093622672871-1', 0),0.6399199363688625
('88140993352737684271-1', 0),0.490515877386996
('61888934418143074651-1', 0),0.3794417140886197
('84391605095048946671-1', 0),0.29195409707142855
('69254671119436670051-1', 2),0.26542501571720023
('59973664311511253501-1', 0),0.18792435881206598
('-8014852959137862251-11', 1),0.15373280737698808
('7384815156672633537-11', 0),0.12159332358367578
('622126616923746211811', 2),0.3
('-657877500347899037911', 0),0.2376
('-58772664723585402641-1', 0),0.42908208462076325
('25135522870058705041-1', 0),0.3144723213643626
('46469455447398412481-1', 1),0.25326287728135055
('-6700547653824506081-1', 0),0.20532059112681603
('72916729551857718111-1', 0),0.16116540301047352
('-54049983734239683291-1', 0),0.16718982634442398
('51356608165783150211', 2),0.12264991150638954
('-7744171817620459617-11', 1),0.0648
('-5597088612627911705-11', 1),0.14256
('61327391078811928921-1', 2),0.42672
('-24410385770581318611-1', 0),0.4365504
('77493514588812396321-1', 0),0.439696128
('-897070396715980203911', 0),0.264421656576
('31319118462997980971-1', 1),0.27155779623279436
('-4731615172768896231-1', 0),0.21662285065561562
('52093600638891429241-1', 0),0.17553385733496732
('8707498505574509549-11', 0),0.31199477618558297
('-6161761304343356200-11', 1),0.3
('-8633667771561852759-11', 0),0.396
('28751486878264643421-1', 0),0.42672
('-347798741739068743311', 2),0.4365504
('-89383094991840425031-1', 1),0.439696128
('-73943448472168877741-1', 1),0.44070276096
('-58077020264140133951-1', 2),0.44102488350720004
('-51503603393076847661-1', 0),0.44112796272230403
('-167598830499757132511', 0),0.24068563210060662
('-14700784475232897571-1', 0),0.16916338967379613
('-511239149643641100411', 3),0.257121024
('-39509588452139647261-1', 1),0.6399999999999999
('-37719383336358867831-1', 0),0.5119943770526364
('593740036980800608911', 0),0.40904338801396417
('-78661897174240705151-1', 2),0.4095999636783112
('67710707256433573171-1', 2),0.1988923106955299
('-20264006252627362861-1', 1),0.62
('-84600269404814136281-1', 2),0.4984
('2095838878167791034-11', 0),0.459488
('-30961148675665114721-1', 0),0.44703616
('-23962590251222724851-1', 1),0.4430515712
('412449890403959806511', 1),0.441776502784
('-71198372333426221311-1', 4),0.44136848089088
('-75484451631469585541-1', 3),0.4412379138850816
('70126848697415967611-1', 1),0.44119613244322614
('-681784216338231691-11', 0),0.4411827623818324
('-7734685837684106562-11', 0),0.4411784839621864
('-39312141433036377201-1', 2),0.4411771148678997
('1990774873372763109-11', 1),0.14395476290162545
('681366664406605972211', 0),0.3
('-14093367066485922231-1', 2),0.396
('698178233280663841511', 0),0.256032
('2649610809916770941-1', 0),0.3424687249915904
('49574318973653617621-1', 1),0.25632577485591074
('-69258468291629006211', 1),0.44070276096
('23773937872945157321-1', 2),0.3845151717579293
('-20442029824721527001-1', 0),0.16750054834890812
('2580141265395465471-1', 0),0.15533417035952207
('-522758095211981785811', 4),0.08137919159396449
('-614585677371813360411', 0),0.3
('-46404739516231616891-1', 2),0.396
('-65097658394103912741-1', 2),0.42672
('85566535564749451011', 0),0.4365504
('-630178052060326250011', 3),0.34840695195095517
('19907748733727631091-1', 0),0.159491887191223
('-522758095211981785811', 2),0.08545046605999575
('-511239149643641100411', 0),0.011944657580897652
('-39509588452139647261-1', 2),0.6328109901866452
('-483314027606932675611', 2),0.5083571193953917
('59374003698080060891-1', 0),0.5119991267191882
('-78661897174240705151-1', 3),0.33546132108596294
('-66317485674104670271-1', 0),0.32767186061370696
('43707782807463336931-1', 2),0.26214399999984195
('50021958382370981221-1', 1),0.6920000000000001
('6606751323255418329-11', 0),0.47794048
('74426145030002698481-1', 0),0.6399997269292498
('81695050635791611151-1', 0),0.5114402819021043
('-5610883548855487001-1', 2),0.3762918302359133
('41810717259519083591-1', 2),0.2645449824970696
('13430598208867900891-1', 3),0.22129388844190928
('-56091145870866525611-1', 0),0.1601798992244498
('26243896002257283871-1', 2),0.12804453209098746
('851655047872005880811', 1),0.3
('68277167223648461181-1', 3),0.396
('-22741369691156353341-1', 1),0.352032
('67001544498189196851-1', 0),0.4365504
('-486575349631788204-11', 0),0.439696128
('-4664067525298822498-11', 0),0.4056044189578324
('17252202279892944951-1', 2),0.11157135419229387
('374647827566703549611', 2),0.39545716276377313
('-1651378151116874009-11', 1),0.3
('4646945544739841248-11', 0),0.3336
('-6700547653824506081-1', 1),0.19701577811648224
('72916729551857718111-1', 3),0.4365504
('870749850557450954911', 1),0.12770672477876077
('51356608165783150211', 0),0.13611748993993672
('-814241205664824704411', 0),0.035463038268211206
('-77592401485113427341-1', 0),0.3823983538885479
('-80068794062697663871-1', 0),0.2857011481019851
('-33535374905846257731-1', 0),0.21347954325073923
('-424425444990836123711', 1),0.1590369482612521
('13430598208867900891-1', 0),0.20542662230391392
('26243896002257283871-1', 3),0.12848378297525218
('-1788091917895149887-11', 1),0.3
('5209360063889142924-11', 2),0.396
('-68168079180352171-1', 0),0.14856286629683518
('573141429261290666711', 0),0.4365504
('874859548842400110211', 0),0.11000583642689948
('-12874351390500010991-1', 1),0.62
('559668892590221389611', 1),0.4984
('56868496434884022531-1', 1),0.459488
('-60657699609903975431-1', 2),0.44703616
('-10836116531654317221-1', 0),0.39255094272
('21491655047556907431-1', 0),0.441776502784
('-25757266574661944601-1', 0),0.401371488534528
('-3024402309179915233-11', 0),0.36074274833104897
('8084422329000812048-11', 1),0.3607176794659357
('-31984209678181431961-1', 0),0.15239022363037866
('7384815156672633537-11', 1),0.13036061201479254
('-577696346517188993211', 0),0.3
('18203983485430445551-1', 0),0.3277170847744
('-42759913656165289361-1', 0),0.42672
('-840721891176351295511', 1),0.4365504
('-23022770220920414881-1', 1),0.2756215721479605
('82083070333387336081-1', 1),0.2589523969045938
('-560911458708665256111', 2),0.16483353826039218
('-56265470311268426461-1', 0),0.62
('-39418333833944036291-1', 1),0.4984
('31408762181089343211', 0),0.459488
('45972058333817113271-1', 0),0.44703616
('-75470798657752044251-1', 0),0.4430515712
('-71177880253149346551-1', 1),0.441776502784
('33599520130836751001-1', 1),0.44136848089088
('-68917932327224971531-1', 1),0.4412379138850816
('17348531431641464491-1', 2),0.44119613244322614
('2491949730944396632-11', 0),0.4411827623818324
('1726004605083119733-11', 0),0.4411784839621864
('-29987320515063054151-1', 0),0.26634319260042166
('-67005476538245060811', 0),0.03888
('747885000061883011711', 0),0.3
('-35738762946400727961-1', 1),0.45904000000000006
('-60696673838578449621-1', 1),0.42672
('24758027635847927601-1', 0),0.4365504
('36132573734683920231-1', 0),0.439696128
('-3086499251293548797-11', 1),0.09519179636735998
('75526666992749686191-1', 0),0.21770197240924516
('23225337996588287941-1', 0),0.16712459211254097
('18688376103548252421-1', 0),0.13968951082326414
('-4751732888479531511-11', 1),0.16240308874320683
('37464782756670354961-1', 2),0.10210081233644822
('54608597447368628851-1', 1),0.62
('89203732206536496311-1', 0),0.4984
('-9086165746297451628-11', 0),0.459488
('-7118434864541294552-11', 1),0.44703616
('-748673486742522474611', 0),0.37668466647040005
('-76319775157983638961-1', 1),0.28883178340548443
('-59240448109086340861-1', 1),0.3806808290337573
('10972342210671809651-1', 0),0.33802948800687327
('6771070725643357317-11', 0),0.15066952794867414
('-727668749825700239411', 1),0.018251827199999997
('43955016252298569061-1', 1),0.15258955534897736
('76521939665904390211-1', 0),0.11486454496188317
('46837227731826808771-1', 0),0.08304340822936007
('3746478275667035496-11', 1),0.1084398368387788
('-69334172571364772731-1', 2),0.62
('-760571754094685941911', 0),0.4984
('51127336824448771301-1', 0),0.459488
('41859164042289620231-1', 1),0.44703616
('-79206461492239852391-1', 1),0.4430515712
('128741519889137787811', 1),0.441776502784
('52057105606133291441-1', 0),0.44136848089088
('-19897054701526624711-1', 0),0.4412379138850816
('-766620469690869126211', 1),0.2676648422831982
('-47517328884795315111-1', 0),0.17173158576857853
('-65841880427818298051-1', 1),0.1518876235901844
('-77343256119729588111-1', 1),0.12963697773342064
('-991053533901044404-11', 0),0.1306279225497513
('879543717742924825911', 0),0.3
('-63004562035983186191-1', 0),0.396
('13953215074816516261-1', 2),0.42672
('-198433718596384640711', 0),0.4365504
('-34433173518191457561-1', 3),0.439696128
('-91696435823033034481-1', 2),0.44070276096
('876788318007763543811', 0),0.4057976924861524
('58126393365865884071-1', 0),0.37337098560469767
('-83345757344368907611-1', 1),0.4411609480711373
('199077487337276310911', 1),0.1256845255684443
('-72607762795530422491-1', 0),0.6920000000000001
('17707324393411527911-1', 1),0.4984
('-3257027258513558072-11', 1),0.27569279999999996
('-17036850249157274051-1', 0),0.41728943513600003
('-586454126638339047411', 0),0.38408369152
('-14964436356101252721-1', 2),0.3781577400761713
('-17794481735224258731-1', 0),0.28910828474395545
('-6925846829162900621-1', 3),0.4412379138850816
('-30494720263773624191-1', 1),0.14113993376426615
('-1451891425937256275-11', 1),0.1735810081451366
('832994270504583586311', 0),0.3
('-74093459807692696281-1', 2),0.396
('9031645879174204201-1', 0),0.3606479587736027
('517587463010315459011', 1),0.3191135108119711
('-52275809521198178581-1', 2),0.0927982156253713
('-327350583079632043111', 0),0.15004800000000001
('2916064756853459281-1', 3),0.2919660308200097
('-62478844403702007421-1', 0),0.2852662482347165
('-681463324647763494911', 2),0.32160585946999226
('4144378772017934163-11', 1),0.18
('72764728056011470641-1', 1),0.3576
('-83572071291404825581-1', 0),0.395552
('4603795697648857687-11', 4),0.4365504
('-4540296364859239907-11', 0),0.41085383680000004
('-65876457766199114621-1', 3),0.44070276096
('85619374723499831841-1', 0),0.44102488350720004
('208316371606525306611', 2),0.44112796272230403
('-70832241136644177031-1', 0),0.24794635823684016
('-23453754723257057181-1', 1),0.23880655817052834
('-45487898704545563711-1', 0),0.1844310996484971
('-353254621207292640911', 1),0.3
('-66823011015101289831-1', 1),0.34061415612939633
('-81557624346026459721-1', 0),0.24918959671329066
('418107172595190835911', 4),0.37599593982666124
('-71413740557803440541-1', 0),0.62
('66455448042340422811-1', 0),0.4984
('-52690472892902001901-1', 3),0.459488
('66745920194413301661-1', 1),0.44703616
('-72545440995032436841-1', 1),0.4430515712
('745527047821186101-1', 0),0.441776502784
('-6628814610201929971-1', 4),0.44136848089088
('540533218061318943611', 0),0.4412379138850816
('-3141686400776306341-1', 3),0.44119613244322614
('-658418804278182980511', 0),0.3907474803600435
('-77343256119729588111-1', 2),0.29379424245174524
('-99105353390104440411', 0),0.11867057580093766
('-89714933979510761311', 0),0.3
('16628321010562160981-1', 1),0.396
('-60300972991581510751-1', 0),0.42672
('78120744680420187871-1', 0),0.4365504
('-527994615708974122-11', 3),0.439696128
('-7276687498257002394-11', 1),0.145066644925469
('5135660816578315021-1', 4),0.1229823556482953
('-236721447016443605111', 1),0.3
('-9074451171516563631-1', 0),0.396
('-8461294978461659159-11', 0),0.42672
('90103696660139214801-1', 1),0.4365504
('-51290233312268382151-1', 0),0.38878973337600004
('69525914936392841021-1', 1),0.44070276096
('7380827849037862026-11', 0),0.37919595686461444
('-54049983734239683291-1', 3),0.1665665854513798
('-51667842708239299871-1', 0),0.62
('43431482198876310031-1', 1),0.4984
('48412330251314856711', 4),0.459488
('-70560900757302846171-1', 1),0.44703616
('-72075819867262315051-1', 0),0.4430515712
('12295178017008713091-1', 0),0.441776502784
('-48717196273096530361-1', 1),0.44136848089088
('3389113858503773263-11', 0),0.4412379138850816
('-2349502755376538414-11', 1),0.4059555933510173
('-80095954261475563541-1', 0),0.1760262602567074
('11152226213943728151-1', 3),0.30657206899667316
('-208519521699896294311', 0),8.529086408978901e-07
('-68756485705329470801-1', 1),0.3269320012418516
('-663174856741046702711', 4),0.24760245824508031
('2080513915576563945-11', 1),0.197176182784
('-1198076529312611806-11', 0),0.09462783280110915
('25818893923793990331-1', 0),0.2086793803425247
('677107072564335731711', 1),0.1654705161182224
('73848151566726335371-1', 4),0.16387302732828665
('65050211215533208621-1', 1),0.7999999999999999
('14644687730236653221-1', 1),0.6374987096403221
('42869297115123320131-1', 0),0.4961266108275558
('7791893925124400351-11', 0),0.3897776891289415
('-7866189717424070515-11', 1),0.157492786505593
('-66317485674104670271-1', 4),0.28757298314028507
('83559493351611014501-1', 0),0.62
('17042577216682882921-1', 1),0.4984
('-22262871470499305421-1', 0),0.459488
('-6111961392788855753-11', 0),0.44703616
('-6646860534464109262-11', 4),0.4430515712
('-24946740263837353681-1', 1),0.441776502784
('-53578767749253083671-1', 1),0.406597591318528
('-45411643106400677981-1', 0),0.3832845253296783
('-60233884925696231321-1', 0),0.44119613244322614
('666845390752283615411', 1),0.33192357609094264
('-63017805206032625001-1', 4),0.3403457758812011
('26406027329308477521-1', 1),0.62
('-11375028579542096761-1', 0),0.4984
('-9483449027427341281-1', 1),0.459488
('-74430121811554395241-1', 0),0.44703616
('-5632655217666578382-11', 1),0.4430515712
('356720364734320920811', 0),0.4081174728704
('59665914348345562591-1', 0),0.44136848089088
('67025996972916069481-1', 4),0.4412379138850816
('84434560846157860651-1', 1),0.404810872816953
('14252442457405991901-1', 1),0.4411827623818324
('-868815793297080532-11', 0),0.3842707943095871
('734292372637548919611', 0),0.2644234684248861
('-52275809521198178581-1', 4),0.1053126765270054
('80143073042650407241-1', 1),0.62
('68324189686623938421-1', 0),0.4984
('4234368427602170175-11', 0),0.459488
('-4975079136311106936-11', 1),0.44703616
('-44920126885825808741-1', 0),0.4430515712
('334706978322185746011', 1),0.441776502784
('54693088427672437591-1', 0),0.32092570562043066
('44938940060132390181-1', 1),0.2396196552113757
('-306909981607095433511', 0),0.20493104958977693
('87074985055745095491-1', 0),0.21188693058273875
('-54049983734239683291-1', 4),0.16380816879973273
('4532582394234511268-11', 1),0.3
