board_hash,value
453.05.0-1-1,5e-324
352.06.0-1-1,8.010385856308918e-06
451.07.0-11,8.411124815441646e-06
354.04.0-1-1,2.7982688524680952e-05
253.05.0-1-1,1.3811602517350272e-05
352.06.0-11,1.3689840091380084e-05
256.02.0-1-1,0.025973527410524958
353.05.0-11,0.9024996989619333
253.05.01-1,5.265039060872316e-06
353.05.011,5.69018733295303e-06
254.04.01-1,0.0001465523448310384
458.00.0-1-1,0.084035
357.01.0-1-1,2.9115526878225166e-05
255.03.0-1-1,0.00017929038269721962
253.05.0-11,0.9499999999999998
254.04.0-1-1,0.00013051648438679842
454.04.0-11,0.005492524489457281
455.03.0-1-1,1.3746298351982436e-15
452.06.0-11,1.8533335248139715e-05
353.05.0-1-1,1.1717754131473766e-05
453.05.0-11,5.1106209516874067e-05
353.05.01-1,5.610631541892228e-06
451.07.011,5.660392716853042e-06
352.06.01-1,8.169835216208046e-06
355.03.0-1-1,2.2312722062916744e-05
454.04.01-1,5e-324
356.02.0-1-1,1.3253322860542117e-05
455.03.01-1,3.882992691180581e-96
354.04.01-1,2.4769219606215557e-06
456.02.0-11,0.1235872231978255
355.03.01-1,0.0002110388592772818
453.05.011,0.00011220952493573982
452.06.011,2.1988764588272346e-06
3544-11,0.9012138401456176
456.02.0-1-1,2.8053670106086596e-15
454.04.0-1-1,6.154124065674237e-33
453.05.01-1,5e-324
356.02.01-1,2.807691801918709e-05
255.03.01-1,0.0033642937364493693
35531-1,1.9100112867670617e-05
352.06.011,9.079981658713569e-05
256.02.01-1,0.00019726693239775802
357.01.01-1,0.00017893958289109143
351.07.0-11,0.01025649477808349
457.01.0-11,0.27398229875372265
450.08.011,0.00041487327289799815
358.00.01-1,0.005115822383944637
455.03.011,0.03161022200166686
35621-1,0.00016784912429708735
457.01.01-1,3.285618118176715e-05
354.04.011,0.8916884340480304
456.02.01-1,6.098802438179187e-11
458.00.01-1,0.0033911153642450006
353511,0.0013609050138875868
355.03.011,0.8542847639702745
454.04.011,0.0056604467970477286
350.08.0-11,0.36755667795616465
458.00.0-11,0.45475365321750694
35711-1,0.00020312792231856443
452.06.01-1,4.269161706725431e-11
354.04.0-11,0.8810872055452397
456.02.011,0.12961608623405768
351.07.011,0.1506640276340147
257.01.01-1,0.2580800728983701
455.03.0-11,0.0040410252737838985
253.05.011,0.949999966292825
252.06.0-11,0.9240583955
356.02.0-11,0.8224735289967801
257.01.0-1-1,0.04407331048627286
355.03.0-11,0.8075891058777526
457.01.0-1-1,0.0011631525699360352
254.04.0-11,0.9496409348016608
358.00.0-1-1,0.3637420859477363
256.02.0-11,0.7295
254.04.011,0.635
450.08.0-11,0.35024730023652306
