board_hash,value
-86943868784613604472.06.011,0.0033911153642450006
21932792435297104651.07.011,0.02675497256364573
-43433083859887944341.07.011,0.06980272858637906
2763719064377304651.07.011,0.12150744780990091
-86943868784613604473.05.011,0.245
53842479907447356363.05.011,0.35
74345972936503871862.06.011,0.44975
-43433083859887944342.06.011,0.41917748997215
21932792435297104652.06.011,0.36173548775
11385055111508505281.07.0-1-1,0.761411971310862
-53351148648980109851.07.0-1-1,0.784377761974538
43162369165632051062.06.0-1-1,0.5764512833777329
-372963314577023165126-1-1,0.492878444375
2763719064377304652611,0.490470356646875
74266646868687891832.06.0-1-1,0.9499999999999998
82716394839881630892.06.0-1-1,0.9020756839427067
-37870561100713306812.06.0-1-1,0.7256595524131834
-45880183921164241952.06.0-1-1,0.6573006687264765
-43433083859887944341.07.0-1-1,0.5709302952600683
2763719064377304651.07.0-1-1,0.7707532584303192
80016120806512559248.00.0-1-1,0.35
-66673245420059606485.03.0-1-1,0.44975
24325668190384116973.05.0-1-1,0.515700125
82716394839881630894.04.0-1-1,0.48628094374999997
-45880183921164241953.05.0-1-1,0.6967222653767374
35311815929296936482.06.0-1-1,0.9499999960343846
-2547488465299943042.06.0-1-1,0.9024983034122867
49070697614415888181.07.0-1-1,0.6541631188462671
-28635094307684103754.04.0-1-1,0.38516706465649997
74266646868687891834.04.0-1-1,0.576905311649075
45920669049954183356.02.0-1-1,0.35
79687592009323417794.04.0-1-1,0.44975
74345972936503871862.06.0-1-1,0.4795928375
77742138327372339962.06.0-1-1,0.8129638805415083
49070697614415888182.06.0-1-1,0.7647093544519254
-27484091162095423854.04.0-1-1,0.35
70786140917910814352.06.0-1-1,0.44975
-37870561100713306814.04.0-1-1,0.47817875
69707103807834577351.07.0-1-1,0.8832206838226423
54325101442554325451.07.0-1-1,0.8316285259931265
44430575519807662721.07.0-1-1,0.8117271954142918
2763719064377304653.05.0-1-1,0.731482853459066
-48695490468793560101.07.0-1-1,0.841955
71907752158107057762.06.0-1-1,0.8941089506650703
23902523546220018582.06.0-1-1,0.8225212224348851
63938933842418484362.06.0-1-1,0.838675688634641
54325101442554325452.06.0-1-1,0.7772285265881688
7004470800119993553.05.0-1-1,0.00030920187874770323
-87620379744581232782.06.0-1-1,0.3974137239307276
31281840659764024151.07.0-1-1,0.00016294950091631072
44430575519807662722.06.0-1-1,0.0006225684059443351
2763719064377304655.03.0-1-1,0.6602036903616406
-46659214545537033172.06.0-1-1,0.635
-48695490468793560103.05.0-1-1,0.530975
28569740980623805792.06.0-1-1,8.44521470582735e-07
-22165782455012710132.06.0-1-1,0.7980430504578739
-7595614336407206242.06.0-1-1,0.7548575417547896
12276402925015041531.07.0-1-1,0.6001113140072638
2763719064377304654.04.0-1-1,0.7100620330244831
73229474137563784091.07.0-1-1,0.7295
-63843907373891602822.06.0-1-1,0.5795899999999999
42066349228623685422.06.0-1-1,0.501327875
81064086799575152666.02.0-1-1,0.4447649110625
-36194972149494699455.03.0-1-1,0.47008724930562495
91008590474216643241.07.0-1-1,0.7114234604439791
-82336975823367748561.07.0-1-1,0.7909114419698444
-42132490760598427971.07.0-1-1,0.6066243537893174
-26181360300992462134.04.0-1-1,1.1788620639132585e-13
71907752158107057763.05.0-1-1,0.17024311471128
4782796062206697881.07.0-1-1,0.8573294538776324
-37296331457702316511.07.0-1-1,0.7222355851864076
-30224749062764358534.04.0-1-1,0.018656131350500003
82722536429722228743.05.0-1-1,0.169611597292025
-22165782455012710133.05.0-1-1,0.35551442501487496
26410164116314553811.07.0-1-1,0.9024999999999997
17052102095236197851.07.0-1-1,0.7606317276061842
24053130381942834021.07.0-1-1,0.7282665142051018
2763719064377304652.06.0-1-1,0.667163007792292
