board_hash,value
('72928871981458589017.01.0-1-1', 1),0.12004999999999999
('14336138621416602403.05.0-1-1', 0),0.005753702480610277
('-67190892482160155633.05.0-1-1', 1),0.3402799157917723
('57152151809939474472.06.0-1-1', 0),0.60566151575
('-74057803269321293602.06.0-1-1', 1),0.8551902693985942
('43166443294279585034.04.0-1-1', 1),0.2583245
('56425081289819631042.06.0-1-1', 1),0.635
('-57258191413943453633.05.0-1-1', 0),0.4714325
('-61247555139148169973.05.0-1-1', 1),0.4738286375
('-44256239557211206823.05.0-1-1', 1),0.04464248229144662
('34868578958981037914.04.0-1-1', 1),0.0001368437367004046
('-26329796270432764394.04.0-1-1', 1),0.2043318302097092
('-12469461745533590004.04.0-1-1', 1),0.12004999999999999
('-36976219908944737332.06.0-1-1', 0),0.49579999999999996
('11994175819962757251.07.0-1-1', 1),0.32901035502125
('34172957363101997971.07.0-1-1', 1),0.79565
('-50313481005274580671.07.0-1-1', 0),0.741768529247
('-44569639318724687392.06.0-1-1', 1),0.7276430850746674
('-44569639318724687394.04.0-1-1', 0),0.6721310926171296
('4444471225707355.03.0-1-1', 1),0.35
('27699805411299246112.06.0-1-1', 0),0.052957047306275
('49277905220259423973.05.0-1-1', 1),0.11383176991380162
('84907256458687126695.03.0-1-1', 1),1.3870989650737018e-37
('45517656299331803715.03.0-1-1', 1),0.17149999999999999
('-41986785206706728922.06.0-1-1', 1),0.7295
('-29883266262512302592.06.0-1-1', 0),0.530975
('57152151809939474474.04.0-1-1', 0),0.4540793230687028
('-55373012876125092135.03.0-1-1', 1),0.0005699447592686572
('-23202661257171577041.07.0-1-1', 1),0.841955
('-23985851189307001501.07.0-1-1', 1),0.841955
('-18942827832648590490.08.0-1-1', 1),0.635
('70663443338720720111.07.0-1-1', 0),0.530975
('32775044719504400271.07.0-1-1', 1),0.5786332359438351
('-84874252264348633021.07.0-1-1', 1),0.9492672138809403
('484147819492307451.07.0-1-1', 0),0.8385660500790569
('32537447345607115615.03.0-1-1', 1),0.084035
('-67337343264743781342.06.0-1-1', 0),1.3075494540589178e-07
('82748040211729629961.07.0-1-1', 1),1.9906563000489904e-06
('32537447345607115613.05.0-1-1', 1),6.735686192471394e-16
('-75226186373376960172.06.0-1-1', 1),0.635
('-84874252264348633022.06.0-1-1', 0),0.9024737394915099
('-50313481005274580672.06.0-1-1', 1),0.8563806158334364
('-23670138069463584464.04.0-1-1', 1),0.635
('-87696093466797176544.04.0-1-1', 0),0.530975
('-90274480899863484194.04.0-1-1', 1),0.501327875
('-39620818896695205984.04.0-1-1', 1),0.15387569120315592
('-90501237664577299053.05.0-1-1', 0),0.1301747765595071
('1168788581966672044.04.0-1-1', 1),0.3104731941192506
('-55954045227478415122.06.0-1-1', 0),0.9024999998998052
('4270029530829133857.01.0-1-1', 1),0.245
('-50313481005274580672.06.0-1-1', 0),0.838305827558706
('77152072537157166014.04.0-1-1', 1),0.35
('75105901846582067524.04.0-1-1', 1),0.35
('6917848913467759593.05.0-1-1', 0),0.44975
('89087699076889360403.05.0-1-1', 1),0.47817875
('4444471225707354.04.0-1-1', 1),0.01412376245
('49277905220259423975.03.0-1-1', 1),0.468153875
('85412400729090152162.06.0-1-1', 0),0.5579075
('-27544445211099069094.04.0-1-1', 1),0.0033911153642450006
('32537447345607115613.05.0-1-1', 0),0.01773285269313586
('-67337343264743781343.05.0-1-1', 1),0.1510774311406013
('-31531963464379681631.07.0-1-1', 1),0.828518961125
('-90501237664577299053.05.0-1-1', 1),2.2999326827237008e-05
('35043584196059068562.06.0-1-1', 0),0.03630553304604127
('6337890335062552781.07.0-1-1', 1),0.036544677488338874
('-92068079814684934752.06.0-1-1', 1),0.841955
('-26329796270432764392.06.0-1-1', 0),0.8172737909816299
('57152151809939474472.06.0-1-1', 1),0.7531569343883346
('330409635509923110.08.0-1-1', 1),0.7295
('-8192865861756021702.06.0-1-1', 0),0.530975
('-46910882458805501722.06.0-1-1', 1),0.501327875
('-85722705836006949454.04.0-1-1', 1),0.084035
('6793097002504419052.06.0-1-1', 0),0.203784875
('42392802667386588893.05.0-1-1', 1),0.30617101812499997
('43342449332415704274.04.0-1-1', 1),0.35
('-70449965455357610462.06.0-1-1', 0),0.44975
('20709808971781722704.04.0-1-1', 1),0.47817875
('1596060204140659933.05.0-1-1', 1),0.17149999999999999
('-63650184556773822422.06.0-1-1', 1),0.79565
('18928510545603673912.06.0-1-1', 0),0.6324732499999999
('82748040211729629962.06.0-1-1', 1),0.52048991643875
('7545597409593970252.06.0-1-1', 1),0.635
('49277905220259423973.05.0-1-1', 0),0.530975
('-11778245517223992784.04.0-1-1', 1),0.17149999999999999
('-25564609235378578882.06.0-1-1', 0),0.5193654660425
('89540918641829983054.04.0-1-1', 0),0.652441641878985
('-12732832621998797584.04.0-1-1', 1),0.35
('32554990535428397572.06.0-1-1', 0),0.44975
('14907412423900102572.06.0-1-1', 1),0.47817875
('33619750113016031453.05.0-1-1', 1),0.5270855065908616
('45995636377020754041.07.0-1-1', 0),0.60566151575
('71044126926472006834.04.0-1-1', 1),0.3332510757908818
('35043584196059068562.06.0-1-1', 1),0.79565
('-82243786993887311652.06.0-1-1', 0),0.6324732499999999
('-45513779950638300951.07.0-1-1', 1),0.762701519678427
('57152151809939474474.04.0-1-1', 1),0.5424863087842986
('-2841002684721386424.04.0-1-1', 0),0.13682835965948448
('-90230840237786186302.06.0-1-1', 1),0.5004448639490767
('-28125323320244391806.02.0-1-1', 1),0.35
('-79877027696146723073.05.0-1-1', 0),0.38465
('64198050246888021643.05.0-1-1', 1),0.47817875
('-55373012876125092138.00.0-1-1', 1),0.009886633715
('9599888283921969934.04.0-1-1', 0),0.4859695580423451
('-60641206435071648781.07.0-1-1', 0),0.6133566427175
('71044126926472006831.07.0-1-1', 1),0.5248066431744876
('21752892993983729561.07.0-1-1', 1),0.79565
('-14218017736392917462.06.0-1-1', 0),0.530975
('-12017941081778645474.04.0-1-1', 1),0.635
('86788593130879473134.04.0-1-1', 0),0.530975
('42320996277755556932.06.0-1-1', 1),0.501327875
('30703581436726584533.05.0-1-1', 0),0.7022572533580018
('-57258191413943453635.03.0-1-1', 1),0.006920643600500001
('-61247555139148169973.05.0-1-1', 0),0.10249400818315431
('-44114281424330937404.04.0-1-1', 1),0.245
('-64868472706303682203.05.0-1-1', 0),0.44975
('-45416173504494376041.07.0-1-1', 0),0.8589581176066768
('71044126926472006833.05.0-1-1', 1),0.09123555968846651
('-9076468457787844376.02.0-1-1', 0),0.09891399975623277
('-37628953588608480965.03.0-1-1', 1),0.20809129155119882
('86090218996395942992.06.0-1-1', 1),0.89705795
('-70087370071186736822.06.0-1-1', 1),0.40754167214645576
('-79173806007796539312.06.0-1-1', 1),0.635
('78243773535503094782.06.0-1-1', 0),0.530975
('-61198601751976005194.04.0-1-1', 1),0.501327875
('30533037365830549192.06.0-1-1', 1),0.841955
('53933467196269043312.06.0-1-1', 0),0.3999507657425
('48789522370579386032.06.0-1-1', 1),0.400390145468375
('6917848913467759597.01.0-1-1', 1),0.35
('60660350113342069625.03.0-1-1', 0),0.44975
('87024353403327769673.05.0-1-1', 1),0.47817875
('9599888283921969934.04.0-1-1', 1),0.04117715
('-4458851859934461162.06.0-1-1', 1),0.7295
('-41473949517050983253.05.0-1-1', 0),0.5795899999999999
('-18624301564974777393.05.0-1-1', 1),0.24565065874999997
('-9076468457787844373.05.0-1-1', 0),0.2652107382320708
('89540918641829983057.01.0-1-1', 1),0.0201768035
('-69612512988476977825.03.0-1-1', 1),0.0002036074024943745
('72928871981458589014.04.0-1-1', 1),2.091889236295461e-11
('87105423677748936513.05.0-1-1', 1),0.008224008781229782
('-37296904647981044903.05.0-1-1', 1),0.0201768035
('-57957353971390000252.06.0-1-1', 0),0.6051105195943407
('-22674458324574426421.07.0-1-1', 1),0.311279291442875
('-61198601751976005191.07.0-1-1', 0),0.9023829400163133
('89509188679489698114.04.0-1-1', 1),0.5258812676554988
('-43028064122105984584.04.0-1-1', 1),0.35
('-12732336337001067682.06.0-1-1', 0),0.44975
('-33737273412489222421.07.0-1-1', 1),0.46290387499999996
('32923785360108493264.04.0-1-1', 1),0.35
('-72472523508844735404.04.0-1-1', 1),0.245
('16801568943268838392.06.0-1-1', 0),0.38465
('90277720315829934471.07.0-1-1', 1),0.44435037499999996
('45517656299331803714.04.0-1-1', 1),0.17149999999999999
('69240122315988347692.06.0-1-1', 1),0.8743685
('77152072537157166013.05.0-1-1', 0),0.5473414477999999
('-3766758306329981164.04.0-1-1', 1),0.51083747048495
('-39620818896695205987.01.0-1-1', 1),0.245
('52022122619768039393.05.0-1-1', 0),0.23180599966001492
('1168788581966672042.06.0-1-1', 1),0.3621088107227069
('-79877027696146723073.05.0-1-1', 1),0.084035
('64198050246888021642.06.0-1-1', 0),0.203784875
('-60641206435071648782.06.0-1-1', 0),0.6198801789090711
('-49839145177885989872.06.0-1-1', 1),0.5199939706923596
('-67190892482160155634.04.0-1-1', 1),0.07462193030702342
('-43391114459997018303.05.0-1-1', 1),0.030775988236581293
('-71087815574705503862.06.0-1-1', 1),0.9499793006058554
('-22285487042145662012.06.0-1-1', 0),0.9023163043766307
('-56294162832735491722.06.0-1-1', 1),0.6699650044806873
('14336138621416602403.05.0-1-1', 1),0.35
('-67190892482160155632.06.0-1-1', 0),0.57382025
('86081040933413454571.07.0-1-1', 1),0.47817875
('71044126926472006835.03.0-1-1', 1),0.047484747364538865
('45517656299331803717.01.0-1-1', 1),0.35
('-92068079814684934754.04.0-1-1', 0),0.41457499999999997
('-30988293130280572293.05.0-1-1', 1),0.43622436770465156
('37087991001418952752.06.0-1-1', 1),0.635
('9908218764488082552.06.0-1-1', 0),0.530975
('89540918641829983054.04.0-1-1', 1),0.084035
('20478041221040726282.06.0-1-1', 1),0.79565
('484147819492307451.07.0-1-1', 1),0.8252230335491866
('77152072537157166015.03.0-1-1', 1),0.04117715
('-3766758306329981163.05.0-1-1', 0),0.14935540549999998
('89509188679489698115.03.0-1-1', 1),0.856642585297414
('-90230840237786186303.05.0-1-1', 1),0.20615897721174534
('-87673255780303774011.07.0-1-1', 1),0.36190230125
('9908218764488082551.07.0-1-1', 1),0.635
('-82243786993887311651.07.0-1-1', 0),0.8041172114916053
('-26093585914867876132.06.0-1-1', 0),0.57676025
('-11680288761847260364.04.0-1-1', 1),0.51437667125
('39271297626796990424.04.0-1-1', 1),0.12004999999999999
('83995495562576787282.06.0-1-1', 0),0.259924175
('-18624301564974777396.02.0-1-1', 1),9.281057960508793e-07
('-21173302563487920004.04.0-1-1', 0),1.5297740545091286e-05
('-88004742077688110233.05.0-1-1', 1),0.00012347634407723182
('-83248673678388483262.06.0-1-1', 1),0.841955
('64198050246888021644.04.0-1-1', 0),0.530975
('-87673255780303774014.04.0-1-1', 1),0.501327875
('8587883933834121574.04.0-1-1', 1),0.7295
('38894149610026530634.04.0-1-1', 0),0.5795899999999999
('-50711471879265482354.04.0-1-1', 1),0.028824005
('-55982783438274424483.05.0-1-1', 0),0.156946930175
('69255535706425158056.02.0-1-1', 1),0.01412376245
('-22044961472626443111.07.0-1-1', 1),0.635
('-11747511412057815491.07.0-1-1', 0),0.530975
('36495283171179271772.06.0-1-1', 0),0.8175988932725
('34991104005943703534.04.0-1-1', 1),0.69250892
('17571041379636997893.05.0-1-1', 0),0.43297268
('37399781722860519331.07.0-1-1', 1),0.635
('-39911566933384469593.05.0-1-1', 0),0.530975
('59886421594635048048.00.0-1-1', 1),0.35
('-88733666237083946725.03.0-1-1', 0),0.44975
('-11680288761847260365.03.0-1-1', 1),0.47817875
('15797340118529906794.04.0-1-1', 1),0.0033911153642450006
('15081827192845616872.06.0-1-1', 0),0.05491818591158691
('18922452361155899151.07.0-1-1', 1),0.13989834426925554
('-88733666237083946726.02.0-1-1', 1),0.0588245
('-11680288761847260364.04.0-1-1', 0),0.0538349156143925
('4270029530829133856.02.0-1-1', 1),0.245
('88978727277580562814.04.0-1-1', 1),0.245
('45517656299331803713.05.0-1-1', 0),0.38465
('-92068079814684934753.05.0-1-1', 1),0.44435037499999996
('-84874252264348633022.06.0-1-1', 1),0.661977875
('-79062487502794139984.04.0-1-1', 1),0.35
('-37296904647981044903.05.0-1-1', 0),0.44975
('-57957353971390000253.05.0-1-1', 1),0.48605299999999996
('-11680288761847260365.03.0-1-1', 0),0.12598441988509998
('-61198601751976005191.07.0-1-1', 1),0.6926508248000974
('89509188679489698115.03.0-1-1', 0),0.530975
('36495283171179271771.07.0-1-1', 0),0.7931624131357269
('-39911566933384469594.04.0-1-1', 1),0.5522288402687683
('34991104005943703538.00.0-1-1', 1),0.35
('17571041379636997894.04.0-1-1', 0),0.5068283222
('-9306344868512120122.06.0-1-1', 1),0.5125528206389
('-59563879147176145844.04.0-1-1', 1),0.35
('-90081347375208727362.06.0-1-1', 0),0.44975
('68717908672640372891.07.0-1-1', 1),0.46290387499999996
('48948319376024414961.07.0-1-1', 0),0.589957175
('-46833299437492814165.03.0-1-1', 1),0.518137794875
('-81730545759349063312.06.0-1-1', 1),0.50330442125
('2758429697764955004.04.0-1-1', 1),0.35
('-35928199819126553892.06.0-1-1', 0),0.44975
('-22674458324574426424.04.0-1-1', 1),0.44449080383645334
('35043584196059068563.05.0-1-1', 1),0.39507557075
('-92140862862072565953.05.0-1-1', 1),0.14808356648295312
('69255535706425158055.03.0-1-1', 1),0.0011631525699360352
('215827946414320331.07.0-1-1', 1),0.8743685
('-38544004448557775111.07.0-1-1', 0),0.6681049474999999
('60742573472359342941.07.0-1-1', 1),0.501327875
('-23343030940427096711.07.0-1-1', 1),0.9489531626870575
('30703581436726584532.06.0-1-1', 0),0.8330972013884658
('-78335468321778279574.04.0-1-1', 1),0.35
('-80390812681992402985.03.0-1-1', 1),0.35
('-6599103454402035373.05.0-1-1', 0),0.44975
('-2841002684721386423.05.0-1-1', 0),0.08403500702419886
('21909881803602965202.06.0-1-1', 1),0.5408830812499998
('42320996277755556931.07.0-1-1', 1),0.7295
('-32189670618729133361.07.0-1-1', 0),0.5795899999999999
('81411422745051963721.07.0-1-1', 1),0.5161126625
('86993231601340799386.02.0-1-1', 1),0.17149999999999999
('54802398031092294704.04.0-1-1', 0),0.38465
('52720715612028443440.08.0-1-1', 1),0.9494870497166582
('-79759281777802036611.07.0-1-1', 0),0.530975
('-73767381481526898734.04.0-1-1', 1),0.35
('-3766758306329981166.02.0-1-1', 1),0.48582701243299997
('-68375751437522408831.07.0-1-1', 0),0.6172955
('-19113785472031158944.04.0-1-1', 0),0.499209896
('-67837875596041121102.06.0-1-1', 1),0.7295
('-73412710870769349612.06.0-1-1', 0),0.5795899999999999
('-45416173504494376044.04.0-1-1', 1),0.501327875
('-19113785472031158944.04.0-1-1', 1),0.004844450520350001
('87105423677748936514.04.0-1-1', 1),0.12489250948784249
('150300377845200922.06.0-1-1', 1),0.3705001367760875
('-8625158491695972584.04.0-1-1', 1),0.35
('66167145063981679042.06.0-1-1', 0),0.44975
('13935553922651651384.04.0-1-1', 1),0.635
('9587968821749374404.04.0-1-1', 0),0.530975
('89540918641829983053.05.0-1-1', 1),0.3509295125
('-70086996823570621831.07.0-1-1', 1),0.8743685
('84940505970928149002.06.0-1-1', 1),0.635
('59321995123302573492.06.0-1-1', 0),0.530975
('5889271745507754502.06.0-1-1', 1),0.501327875
('-61247555139148169972.06.0-1-1', 1),0.5065313524182912
('150300377845200926.02.0-1-1', 1),9.579061569028324e-05
('58478303473452403535.03.0-1-1', 0),0.15636207324261964
('77152072537157166012.06.0-1-1', 0),0.473557175
('16748741072466669224.04.0-1-1', 1),0.35
('60413235153142113333.05.0-1-1', 0),0.44975
('-12861432572957602605.03.0-1-1', 1),0.47817875
('26960787609745418092.06.0-1-1', 1),0.635
('11994175819962757253.05.0-1-1', 0),0.530975
('-45513779950638300954.04.0-1-1', 1),0.501327875
('-57258191413943453638.00.0-1-1', 1),0.245
('-61247555139148169975.03.0-1-1', 0),0.04772457645187034
('64198050246888021642.06.0-1-1', 1),0.9240583955
('82879058394103476713.05.0-1-1', 0),0.15117271750931
('-12861432572957602603.05.0-1-1', 1),0.2304790264773122
('28306038128305710302.06.0-1-1', 1),0.635
('-68021566069448898644.04.0-1-1', 0),0.530975
('-46833299437492814164.04.0-1-1', 1),0.501327875
('-57258191413943453637.01.0-1-1', 1),0.0023737807549715005
('-19883115730683753414.04.0-1-1', 1),0.245
('-41065566087404989843.05.0-1-1', 0),0.38465
('59321995123302573493.05.0-1-1', 1),0.47817875
('81474843719522581802.06.0-1-1', 1),0.7295
('-22044961472626443112.06.0-1-1', 0),0.5795899999999999
('-28566609896588005744.04.0-1-1', 1),0.35
('34800030188950902183.05.0-1-1', 0),0.44975
('69240122315988347695.03.0-1-1', 1),0.47817875
('-82552171451337386592.06.0-1-1', 1),0.5151831499999999
('63385463603450857691.07.0-1-1', 1),0.7295
('-33427642115958536704.04.0-1-1', 0),0.530975
('-30988293130280572294.04.0-1-1', 1),0.501327875
('9599888283921969936.02.0-1-1', 1),0.35
('31397964081549976671.07.0-1-1', 1),0.635
('87698455852876041301.07.0-1-1', 0),0.530975
('-76211427988825983601.07.0-1-1', 1),0.501327875
('-35928199819126553896.02.0-1-1', 1),0.17149999999999999
('-22674458324574426424.04.0-1-1', 0),0.3181325
('-20587920150099428662.06.0-1-1', 1),0.79565
('-61247555139148169972.06.0-1-1', 0),0.669491525
('-86442895597541795262.06.0-1-1', 1),0.635
('12948627260235132622.06.0-1-1', 0),0.530975
('-56294162832735491724.04.0-1-1', 1),0.5657446216249999
('-6599103454402035374.04.0-1-1', 1),0.0023737807549715005
('-90230840237786186303.05.0-1-1', 0),0.1818072834261425
('48032219437971453891.07.0-1-1', 1),0.79565
('27699805411299246116.02.0-1-1', 1),0.084035
('49277905220259423975.03.0-1-1', 0),0.203784875
('51509556442186232073.05.0-1-1', 1),0.30617101812499997
('-9306344868512120123.05.0-1-1', 1),0.2277439047022365
('15081827192845616873.05.0-1-1', 0),0.38421425
('-11747511412057815492.06.0-1-1', 1),0.606650742875
('88074802112021050771.07.0-1-1', 1),0.9499991647047835
('60742573472359342942.06.0-1-1', 0),0.9019349307139379
('69255535706425158057.01.0-1-1', 1),0.245
('-49839145177885989875.03.0-1-1', 1),0.6019945013335543
('81227562741608611016.02.0-1-1', 1),0.17149999999999999
('77152072537157166013.05.0-1-1', 1),0.006920643600500001
('20949442799255545334.04.0-1-1', 1),0.635
('56098066161897647644.04.0-1-1', 0),0.530975
('48878207555638822932.06.0-1-1', 0),0.37287492499999997
('-85178924847799778851.07.0-1-1', 0),0.6529271975
('2152306687648513331.07.0-1-1', 1),0.79565
('54802398031092294701.07.0-1-1', 1),0.5343332326599453
('-5431244377707016934.04.0-1-1', 1),0.006920643600500001
('-55334963449412851362.06.0-1-1', 0),0.045923413606175
('-25206715465950137451.07.0-1-1', 1),0.17579741805434138
('51509556442186232074.04.0-1-1', 0),0.29291732441955287
('-64577347265968125864.04.0-1-1', 1),6.294627649265947e-09
('74028236511703585862.06.0-1-1', 0),0.0010225495145098971
('-61867354955120237622.06.0-1-1', 1),0.003953131039998981
('5473458272576571662.06.0-1-1', 1),0.635
('-8236329283176772032.06.0-1-1', 0),0.530975
('25077045418811989444.04.0-1-1', 1),0.501327875
('-6599103454402035376.02.0-1-1', 1),0.245
('-90230840237786186305.03.0-1-1', 0),0.44975
('-39911566933384469593.05.0-1-1', 1),0.47817875
('60742573472359342943.05.0-1-1', 0),0.6907834496803883
('-44256239557211206824.04.0-1-1', 1),0.191158729003954
('-30988293130280572293.05.0-1-1', 0),0.5475798458483623
('-65725016638914821356.02.0-1-1', 1),0.35
('-26329796270432764395.03.0-1-1', 0),0.44975
('86788593130879473132.06.0-1-1', 1),0.7295
('-2841002684721386422.06.0-1-1', 0),0.6359623869944374
('-18624301564974777394.04.0-1-1', 1),0.41018314999999994
('-83230268597992889273.05.0-1-1', 0),0.44975
('-70557191959364790087.01.0-1-1', 1),0.36900101894436493
('-69983599880874830511.07.0-1-1', 1),0.79565
