board_hash,value
-89331039148609181821-1,0.404117784576
-6902952643986092180-11,0.405742892826624
-5615789709772193877-11,0.23052594883274458
43147228122434947141-1,0.79960817917952
41381099217080241061-1,0.5778267811840001
-49780277451952964151-1,0.459488
726054325207508247111,0.4002021033607168
-835193591711690999911,0.35056260904327186
45250633659150828621-1,0.311312849004464
20831637160652530661-1,0.21670499177582478
-70832241136644177031-1,0.14342882739269608
-23453754723257057181-1,0.11799317111202276
33233637384626840261-1,0.1221513973322618
-67793831578375049571-1,0.09590733079578379
64794475440447660941-1,0.62
4947921149490661331-1,0.4984
35472605324427404311-1,0.459488
75567753056325239281-1,0.44703616
-268829523830009928611,0.4430515712
41886226946849346431-1,0.441776502784
690431098224412271811,0.30456596133805747
-19558624582894691251-1,0.17359472002446832
24098055373628605271-1,0.7352000000000001
-405228115033986162311,0.496864
74894737895287916741-1,0.41481350881280005
25720282044339600801-1,0.18850009199188378
85923928888929394941-1,0.303344620978176
7822978553552648821-1,0.37525551710928895
24039358348174027291-1,0.44136848089088
-679609580928991629911,0.24875893908089078
29488685822553398531-1,0.09309491187960728
-16759883049975713251-1,0.0621601744984637
6127215690408677590-11,0.3
-79492227784898266001-1,0.396
-8765513096766112816-11,0.42672
262438960022572838711,0.21081422224285026
86887307460050281071-1,0.62
50216380763748291301-1,0.4984
79107666919634316911,0.459488
84731170105518578601-1,0.44703616
-5114695972900798181-1,0.4430515712
-711268034487081469-11,0.441776502784
34702478401215400191-1,0.44136848089088
-3032892108219184397-11,0.4412379138850816
29241127396301996991-1,0.44119613244322614
-1863074174117804588-11,0.2409642199159237
4926995487893885421-1,0.07974047050807041
65933939688291892681-1,0.06793059097380892
67151183380715244681-1,0.776672
819339315636792482511,0.3947328
-27079860694883727511-1,0.49562081540141384
36876881897362763591-1,0.44188661348729646
80346682405555588741-1,0.4430515712
-42908003875486725541-1,0.441776502784
-577957927471562095311,0.29706852806840733
-4374122671028950411-1,0.18081800625558805
-89344009200323273991-1,0.14514814568758322
-36148673802826933501-1,0.62
-15236135779330849961-1,0.4984
312958308274817393-11,0.459488
-9720437987539730091-1,0.44703616
54774701307980750531-1,0.4430515712
-647314095128876392611,0.441776502784
441556354407327646011,0.44136848089088
57627772022316007711-1,0.2956094893131731
44292628632778440691-1,0.3313125946767203
4644461700243069912-11,0.3211561136120652
8221842070861695364-11,0.08942381681850894
-20772909552432200011-1,0.7352000000000001
-14908948696265371611-1,0.47635041280000007
-77215935495489699141-1,0.38104249218456726
719422845698809502911,0.4180930171102823
74992480967211054741-1,0.3256967859857027
54363281990700484901-1,0.2572181146560947
-8077817347667695021-1,0.203307087856607
-19500085747729207211-1,0.16225927563897155
85002268258747868701-1,0.799764907507712
20157735588483939721-1,0.02134469340197915
847244961653212624311,0.4509168128
59769837696008644481-1,0.2835673673857063
79968421694948511351-1,0.3287962738822785
-71384389567436247751-1,0.441776502784
44414124593170765551-1,0.401371488534528
