board_hash,value
('27856671968539510501-1', 0),0.3556174807860114
('85285236463020258781-1', 0),0.3792838157893632
('233370776532895085511', 0),0.2478999935087158
('-29987320515063054151-1', 5),0.2941477694944369
('16303228726404146601-1', 1),0.7352000000000001
('2155477060034779838-11', 0),0.4984
('36652082388458049061-1', 3),0.459488
('-255546591778444617811', 0),0.3704895225495552
('22616747097763972671-1', 0),0.33129986444553655
('40196191073231609261-1', 0),0.2907995550947154
('16628159360987159921-1', 0),0.23074611882621482
('-76746098849158101211-1', 1),0.25240744897572137
('8616425512589276061-1', 1),0.35165097477546386
('9773715709274011091-1', 0),0.3698429536182576
('-6301780520603262500-11', 2),0.34402979977669185
('19907748733727631091-1', 0),0.10582007888890989
('-34992011338783201081-1', 0),0.7352000000000001
('-27905179059135860351-1', 1),0.4984
('87614556137488506771-1', 0),0.459488
('-2533773275376308251-1', 0),0.44703616
('-55355889873128518371-1', 0),0.4430515712
('69203545034496467641-1', 0),0.441776502784
('6847176588883534092-11', 2),0.44136848089088
('-4244254449908361237-11', 1),0.4412379138850816
('13430598208867900891-1', 0),0.1572299784162756
('-56091145870866525611-1', 3),0.34161551510889226
('26243896002257283871-1', 0),0.09904561626055154
('11792580512922029581-1', 0),0.08457143695045384
('-150322749649999191511', 1),0.3
('1591335322984841751-1', 1),0.45904000000000006
('5239577403524942237-11', 0),0.42672
('55524182050839201461-1', 0),0.395304503296
('30543386646438391231-1', 0),0.40557949952000005
('3597614569535961019-11', 0),0.44070276096
('917856931893499246211', 1),0.40639143288832
('1017539827982775311-1', 0),0.29546178680834223
('-85494720249261849021-1', 0),0.2680011981041478
('-29987320515063054151-1', 2),0.14420379521089507
('-88047680715983766161-1', 0),0.62
('-21649853796870966971-1', 0),0.4984
('-25399095697552115271-1', 0),0.41535747072
('-710955141488874694311', 3),0.44703616
('3709411313988151881-1', 0),0.35301114716160004
('-22955276862052019371-1', 0),0.32221826143027205
('-3709893446056149741-1', 4),0.44136848089088
('-732537374701542997711', 0),0.30715892530359307
('73651377026624457961-1', 3),0.1591047854663911
('22177310649443975511-1', 1),0.13415281016812425
('19046769159787780901-1', 1),0.15558892168035313
('748631469469667411', 0),0.3
('425578519579426146411', 1),0.2660233448502846
('-31533821999302877541-1', 0),0.7949611520000001
('-74684206872464914251-1', 0),0.4984
('-2734461598578741-1', 0),0.459488
('32688271960759226271-1', 1),0.44703616
('91467857118220083121-1', 0),0.4430515712
('5128652154332787438-11', 0),0.441776502784
('618861944775215825-11', 0),0.44136848089088
('714160061060445613111', 1),0.26397382905038796
('-45064451713283117411-1', 3),0.12242385338043543
('-84107195287938062531-1', 0),0.7998589445046272
('-42102035186775539481-1', 0),0.37965696000000004
('-54764606949422771491-1', 0),0.459488
('-29726511332632985001-1', 2),0.44703616
('-498656507919005372911', 3),0.4430515712
('112605441805349482511', 0),0.35160002627174397
('36981969519017365421-1', 0),0.44136848089088
('-70788440430248354371-1', 0),0.4412379138850816
('70712556979690751141-1', 0),0.44119613244322614
('-87256586430253340741-1', 1),0.62
('-7184174366373014051-1', 1),0.4984
('-1372195997711982860-11', 0),0.459488
('36726405718840152011-1', 0),0.44703616
('-11611570693511766041-1', 3),0.4430515712
('-78686015808947517-11', 0),0.441776502784
('-2551711260782437706-11', 0),0.44136848089088
('558085311492085116711', 0),0.36074274833104897
('38768237562742416911-1', 0),0.44119613244322614
('1000397989262614201-1', 2),0.4411827623818324
('-282768139985215439411', 3),0.3556113218519148
('-32325466936213621841-1', 0),0.10672570992867349
('87485954884240011021-1', 0),0.09564362153975235
('-498656507919005372911', 0),0.3
('-17617081509134779651-1', 0),0.415541088534528
('70205687117261822431-1', 0),0.36749525781963077
('233370776532895085511', 1),0.4385514074659357
('17260046050831197331-1', 1),0.16286551878092914
('-52275809521198178581-1', 3),0.06890411065098222
('-568366192299121120211', 3),0.3
('-225081926583085076811', 0),0.396
('504708613082601181011', 0),0.42672
('14270561583704126321-1', 1),0.4365504
('90559665104718555771-1', 0),0.439696128
('-89249289471414206861-1', 0),0.40619815936
('2041403063294390496-11', 0),0.39459834109952
('-76662046969086912621-1', 2),0.44112796272230403
('-47517328884795315111-1', 3),0.405934482727764
('-65841880427818298051-1', 0),0.35199268183792964
('-77343256119729588111-1', 0),0.4411748810824845
('374647827566703549611', 0),0.32269842399771154
('-60685455870910777691-1', 0),0.62
('74567395463697302581-1', 0),0.4984
('56843361502197964291-1', 0),0.459488
('-54177906769323802661-1', 0),0.44703616
('-90843577355948995001-1', 1),0.4430515712
('677754420265249287-11', 0),0.441776502784
('-5474608380529229481-11', 0),0.44136848089088
('2333707765328950855-11', 3),0.4212281324432261
('1963459012198594162-11', 1),0.3
('-27102272502434882061-1', 0),0.396
('-582137470520753851211', 2),0.42672
('6697366816395167001-1', 1),0.4365504
('75562491199224425251-1', 1),0.37824967680000005
('50649067110708354451-1', 0),0.44070276096
('816963661335594313-11', 0),0.39395913179631603
('387118658342857946511', 0),0.31182852849341774
('425578519579426146411', 0),0.11573406809939289
('89480785478137240711-1', 0),0.7949611520000001
('32787489341786076881-1', 0),0.57937982464
('9248199343497451361-1', 0),0.44224640000000004
('-47724348438031507091-1', 0),0.3706023424
('401961910732316092611', 0),0.3779028505691787
('8616425512589276061-1', 2),0.42635327281695296
('9773715709274011091-1', 1),0.43643304730142496
('552776645868498125811', 2),0.3
('-850896592815241024411', 0),0.436
('27198719090533387761-1', 4),0.42672
('79473302797761732471-1', 0),0.4365504
('83133762280027683611', 0),0.439696128
('-30590132214777670221-1', 2),0.44070276096
('-63749484640191097221-1', 0),0.44102488350720004
('418107172595190835911', 0),0.3430536074411377
('-42442544499083612371-1', 0),0.17180045063497434
('-56091145870866525611-1', 0),0.14389756389922026
('-633226924150025206111', 2),0.3
('-20769675793867385401-1', 0),0.396
('783052918251286614411', 0),0.42672
('-92815922733054361211', 2),0.4365504
('30941391950631558711-1', 0),0.439696128
('-152579877998168850711', 0),0.44070276096
('-56454710420130083881-1', 2),0.14561006538815935
('-58831432303854081421-1', 4),0.11968043641247722
('-654726159469906361911', 2),0.3
('740600400492121967811', 0),0.396
('4599112552706131841-1', 0),0.42672
('83979735085173266201-1', 4),0.4365504
('-5211132430159078381-1', 0),0.3619543968507495
('68078986086957495111', 0),0.25377011480877343
('54227923718685768181-1', 4),0.44102488350720004
('-30820157574031745501-1', 0),0.2103784191530297
('33575656817283322571-1', 2),0.27532608160053773
('-44727313388478240521-1', 0),0.17027796354999009
('-677938315783750495711', 0),0.1053386265694497
('-45487898704545563711-1', 2),0.17564764381301615
('-571645192668894785-11', 0),0.18
('1243421220478700191-1', 0),0.6390323140683452
('5991348773196606098-11', 0),0.42672
('-52375865404291257981-1', 0),0.41486001789352767
('-5756261352892936429-11', 0),0.439696128
('-20746281078060031291-1', 0),0.37723090395136
('-69067530829713858571-1', 0),0.44102488350720004
('64887706131743797701-1', 2),0.44112796272230403
('-45812243964455245261-1', 0),0.4411609480711373
('-74578269948604147171-1', 2),0.44117150338276395
('478941003239176675511', 0),0.13430817783121438
('-450644517132831174111', 4),0.0852402208879273
('36549511521865892101-1', 0),0.7916019200000001
('13818517935545864621-1', 0),0.52048
('-23945918487866418421-1', 0),0.4408790528
('-21143252506373756961-1', 0),0.44703616
('-576526418615363691811', 2),0.4430515712
('-25613791282707841341-1', 0),0.441776502784
('-56746970628895513651-1', 3),0.44136848089088
('344480472955539890411', 0),0.35921020384656754
('60716470496545475751-1', 3),0.375821116555199
('46444617002430699121-1', 0),0.3261565376754763
('-68864220445625219041-1', 1),0.7352000000000001
('5875837984482191756-11', 0),0.30641280000000004
('674509480950930890911', 0),0.459488
('62833390055939491641-1', 0),0.44703616
('-14712264575886059761-1', 0),0.42531894272
('57940164809778773561-1', 0),0.441776502784
('-89676453628407591921-1', 2),0.44136848089088
