board_hash,value
5656237407566153342.06.01,0.009886633715
67866346191482781901.07.01,0.045923413606175
12276402925015041531.07.01,0.10969449560284303
2763719064377304651.07.01,0.10624841644578757
25307390223116729563.05.01,0.17149999999999999
89059657806597198061.07.01,0.3181325
-13083436328537364641.07.01,0.40171302499999995
-36194972149494699451.07.01,0.10502081247324307
276371906437730465441,0.33673998360295254
42066349228623685423.05.01,0.0033911153642450006
81064086799575152662.06.01,0.07689810306123379
4875248330055662423.05.01,0.245
32088114065085307182.06.01,0.44975
-1093251340414637351.07.01,0.45437525
44430575519807662721.07.01,0.10026190258390896
2763719064377304654.04.01,0.48859006896875
6369416437043717392.06.01,0.0023737807549715005
31281840659764024152.06.01,0.34903924999999997
31281840659764024151.07.01,0.03443429982639522
67866346191482781902.06.01,0.38421425
82722536429722228743.05.01,0.245
-22165782455012710132.06.01,0.38465
-7595614336407206242.06.01,0.47817875
-43433083859887944341.07.01,0.11222652491632916
276371906437730465351,0.4546771279085
-86943868784613604472.06.01,0.009886633715
21932792435297104651.07.01,0.10619984347069998
61385081760617377092.06.01,0.012671032598000002
-70255941184504970832.06.01,0.04885921634023851
-37296331457702316511.07.01,0.10527481670493272
-36908302779400520992.06.01,0.35
-70255941184504970833.05.01,0.412643
-37296331457702316512.06.01,0.408926327075
-58510176013777263952.06.01,0.35
11401107090974239382.06.01,0.41457499999999997
12040669454115276101.07.01,0.452879
24053130381942834021.07.01,0.10382828615019166
2763719064377304652.06.01,0.35398436037684033
64674906172494902782.06.01,0.006920643600500001
-44367721324056929452.06.01,0.030589244714209998
24053130381942834022.06.01,0.47817875
276371906437730465171,0.4329299690688061
61385081760617377094.04.01,0.35
6369416437043717393.05.01,0.35
-17172472452468482583.05.01,0.35
-79404453594330589222.06.01,0.41457499999999997
44430575519807662722.06.01,0.3459698784412467
81064086799575152663.05.01,0.3557503889975
7805217687704061752.06.01,0.0023737807549715005
-80367763896855458762.06.01,0.012521693482474663
61847751248396637771.07.01,0.10165310103454697
61847751248396637772.06.01,0.408078689375
42066349228623685425.03.01,0.245
32088114065085307183.05.01,0.419825
-17172472452468482584.04.01,0.35
29281504316775041241.07.01,0.37692520240540806
276371906437730465621,0.43194259983160727
-58510176013777263953.05.01,0.35
-43791056205842732143.05.01,0.245
-54538656093140390801.07.01,0.38465
16346691529240042281.07.01,0.44435037499999996
276371906437730465261,0.4138935650166729
2928150431677504124261,0.39209130509378376
6176133793355213461.07.0-1,0.8109372584677597
2687491243839007282.06.0-1,0.7604803545497204
-42132490760598427975.03.0-1,0.47864080846247375
27637190643773046553-1,0.492878444375
-49128263728533979742.06.0-1,0.9485045181243679
17147504237118092862.06.0-1,0.8932823500119298
18861267936015680972.06.0-1,0.8290730752393848
-90830662052216800772.06.0-1,0.7520546078103708
12276402925015041531.07.0-1,0.5830056241651501
2763719064377304651.07.0-1,0.7606156518767018
90171036858207269331.07.0-1,0.8066741300547831
51632316451260050601.07.0-1,0.783803610462098
49070697614415888181.07.0-1,0.7019499015468952
65196813843953241714.04.0-1,0.0011631525699360352
18691924049803297672.06.0-1,0.05874719793651505
51346995657003601131.07.0-1,0.1472825387301016
51632316451260050602.06.0-1,0.12787028073971238
77568452437409215911.07.0-1,0.8360554219620218
83661931323356148503.05.0-1,1.1091387178908212e-06
30833643820309311132.06.0-1,3.4763314415988104e-05
90343059354733614301.07.0-1,0.00020631801086019093
77742138327372339962.06.0-1,0.6604416055373453
49070697614415888182.06.0-1,0.6049772162979191
-53294426273934488451.07.0-1,0.8587929112105586
-78801723578069077754.04.0-1,0.084035
39009933204068918862.06.0-1,0.203784875
49446153137272385771.07.0-1,0.47817875
53490966317357134674.04.0-1,0.635
55388531437364203734.04.0-1,0.530975
35061241083240580503.05.0-1,0.501327875
17147504237118092864.04.0-1,0.492878444375
24053130381942834021.07.0-1,0.8083236043163511
2763719064377304654.04.0-1,0.707459348730095
83661931323356148505.03.0-1,0.17149999999999999
35452600609378335742.06.0-1,0.635
51346995657003601132.06.0-1,0.5588149854772089
22546537576468015871.07.0-1,0.8216035730887798
-13083436328537364641.07.0-1,0.8573734849698339
-36194972149494699451.07.0-1,0.5584665671276537
2763719064377304655.03.0-1,0.7265948871779373
65196813843953241715.03.0-1,0.17149999999999999
26855361477361601031.07.0-1,0.8889387878777578
-1093251340414637351.07.0-1,0.8572916608042765
44430575519807662721.07.0-1,0.7566053382373338
81964766860923828034.04.0-1,0.245
63482822823276150462.06.0-1,0.7287877700968086
