board_hash,value
('356.02.0-1', 5),0.2532276384378322
('450.08.01', 2),0.25560844633313073
('358.00.01', 0),0.08465914827096555
('351.07.0-1', 3),0.22089125393139855
('456.02.0-1', 0),0.03678723683320597
('257.01.0-1', 1),0.2584017771151114
('452.06.01', 5),0.007021417640731758
('35621', 4),0.36505736297257474
('256.02.0-1', 3),0.12279946179902441
('355.03.01', 6),0.1831492501355107
('353.05.0-1', 5),0.06731105932608339
('354.04.0-1', 5),0.06388481609693644
('451.07.01', 7),0.004431857163674023
('354.04.01', 7),0.1301897799446256
('353.05.01', 7),0.005645366677589243
('352.06.0-1', 7),0.04097134276700578
('354.04.0-1', 7),0.38745518639698895
('358.00.01', 2),0.1836770966908545
('350.08.0-1', 1),0.3897953606503608
('258.00.0-1', 3),0.4305657002931349
('352.06.01', 5),0.10290252125318897
('351.07.0-1', 1),0.06350581230846963
('257.01.0-1', 2),0.28646014667996045
('456.02.0-1', 2),0.10918132409290789
('458.00.01', 0),0.004844450520350001
('352.06.01', 6),0.35908193038099867
('3544-1', 4),0.4323064382316333
('355.03.01', 5),0.13658854027006895
('452.06.0-1', 5),0.13292059854030955
('457.01.0-1', 2),0.27524600516384373
('454.04.0-1', 6),0.28864834918820037
('355.03.0-1', 6),0.1597034033455128
('357.01.0-1', 3),0.03269162419635316
('453.05.01', 5),0.0201768035
('255.03.01', 5),0.22253898443659265
('457.01.0-1', 1),0.04117715
('357.01.01', 4),0.038659527293178106
('450.08.01', 0),0.019837868886920466
('357.01.0-1', 4),0.21930133328109855
('256.02.0-1', 4),0.37309700772116716
('451.07.0-1', 7),0.13873856437543555
('253.05.0-1', 7),0.06424899361077689
('353.05.0-1', 7),0.3738902887675125
('353.05.0-1', 6),0.4775809749003193
('254.04.0-1', 6),0.20399994145517253
('350.08.0-1', 2),0.37825096787153667
('355.03.0-1', 5),0.06930584567304855
('351.07.0-1', 0),0.18306037203415215
('257.01.0-1', 3),0.2619456455375654
('457.01.0-1', 0),0.2753139047467728
('452.06.01', 7),0.2519726775605969
('453.05.01', 6),0.12004999999999999
('452.06.0-1', 6),0.18297431865109098
('254.04.0-1', 5),0.06197275954779109
('356.02.01', 6),0.35863713064890596
('456.02.01', 3),0.17860521462012813
('256.02.0-1', 5),0.3754826287626635
('455.03.01', 5),0.27886106349154943
('256.02.01', 6),0.2506150637726203
('455.03.01', 4),0.245
('351.07.01', 0),0.35481247410168926
('257.01.01', 3),0.45112155511898144
('450.08.0-1', 1),0.36673786155707944
('358.00.0-1', 1),0.45452029054376764
('351.07.01', 2),0.36169376726261826
('450.08.01', 3),0.25439055165269636
('458.00.01', 2),0.35
('358.00.01', 3),0.29134264118306563
('252.06.0-1', 3),0.635
('454.04.0-1', 5),0.19337973101109257
('257.01.0-1', 0),0.374646582173235
('351.07.0-1', 2),0.36751937999272066
('355.03.01', 7),0.3522655676463572
('453.05.0-1', 7),0.3604099378011353
('454.04.01', 7),0.35
('254.04.0-1', 7),0.3559624578758691
