board_hash,value
('451.07.011', 5),0.00031258886805622655
('255.03.0-1-1', 5),0.23436944972822493
('455.03.0-11', 3),0.009345563631444138
('456.02.0-11', 0),0.03061352922183132
('352.06.01-1', 5),0.01674359081691383
('356.02.0-1-1', 4),0.027575151744013367
('352.06.0-11', 5),0.01007543919514822
('354.04.0-11', 1),0.8983281347597634
('253.05.0-1-1', 5),0.0006704746381601566
('454.04.0-11', 4),0.036809820248909886
('451.07.0-11', 5),2.944234450016733e-05
('256.02.0-1-1', 4),0.4215034863455508
('453.05.011', 5),0.19719306132866937
('254.04.01-1', 4),0.07330091772969091
('35531-1', 2),0.0003584670068405189
('35531-1', 1),0.00033734802863059703
('353511', 2),0.005206027199636448
('455.03.0-11', 2),0.008242643256617567
('253.05.01-1', 4),0.014925173658687667
('455.03.0-1-1', 1),9.93137282130039e-14
('453.05.011', 3),0.00015203708105784592
('457.01.0-1-1', 1),0.04117715
('351.07.0-11', 1),0.03047959131818919
('457.01.0-11', 1),0.3149247235905875
('354.04.01-1', 5),0.0006251641156501018
('455.03.011', 1),0.06224237267560917
('35621-1', 3),0.0004896289272355577
('355.03.0-11', 2),0.645958972799123
('456.02.0-11', 1),0.06184034681487791
('355.03.011', 2),0.47066304450292024
('456.02.011', 0),0.09325642438523565
('254.04.01-1', 3),0.008256471465716703
('455.03.0-11', 4),0.12415640455528942
('35531-1', 4),0.12750196344763406
('457.01.0-1-1', 3),0.0588245
('453.05.01-1', 4),8.992325213237067e-09
('455.03.011', 2),0.06869394568564333
('35621-1', 5),0.32068442424132015
('452.06.0-11', 4),0.0005278125851663743
('455.03.0-11', 1),0.004074271770568052
('454.04.0-11', 3),0.004603456866752725
('452.06.01-1', 1),2.091889236295461e-11
('354.04.011', 1),0.7747221841612751
('454.04.011', 3),0.014197742414331457
('3544-11', 1),0.9000769861153916
('355.03.01-1', 4),0.0022465701614740228
('454.04.01-1', 5),0.17149999999999999
('35531-1', 3),0.0013796955346070624
('35711-1', 4),0.2681293893010227
('457.01.01-1', 0),1.1269670145346134e-05
('455.03.0-11', 0),0.012831214820403721
('255.03.0-1-1', 6),0.13803579038487082
('457.01.01-1', 1),0.0588245
('253.05.011', 4),0.9496409348016608
('354.04.011', 3),0.43575834816422454
('256.02.0-11', 2),0.635
('356.02.0-11', 0),0.780907441535
('256.02.01-1', 4),0.06378514295454792
('254.04.0-1-1', 4),0.0032278148136529444
('450.08.011', 1),0.07396224972503147
('357.01.01-1', 3),0.004595883828118428
('358.00.01-1', 0),0.1920986704601008
('353.05.0-11', 3),0.8088368223771013
('252.06.0-11', 2),0.9240583955
('451.07.011', 8),0.1451347325221801
('253.05.01-1', 8),0.35701340074631527
('35711-1', 2),0.0007778459377713832
('355.03.0-1-1', 8),0.4060835793853053
('452.06.01-1', 3),0.0201768035
('451.07.0-11', 8),0.3686499373691633
('353.05.01-1', 8),0.36360178036263574
('255.03.01-1', 4),0.13512870209328548
('456.02.011', 1),0.09150791357228769
('357.01.0-1-1', 2),0.010852840456763924
('256.02.0-1-1', 1),0.029084737075246656
('253.05.011', 1),0.9318408768499999
('354.04.011', 2),0.5125681408435807
('354.04.011', 0),0.8856232391787883
('454.04.011', 4),0.35031491014398164
('456.02.011', 2),0.12692486315929502
('354.04.0-11', 2),0.8961505014052951
('351.07.011', 1),0.26503538053128484
('257.01.01-1', 3),0.4526535185382276
('3544-11', 2),0.8161175547817703
('456.02.0-11', 3),0.11675259893987164
('355.03.01-1', 5),0.1322985928385832
('254.04.01-1', 5),0.2972012793736389
('452.06.011', 5),0.002932480925712093
('453.05.0-11', 5),0.05214057204479823
('352.06.0-1-1', 5),0.0002136923313554521
('352.06.0-1-1', 6),0.0014189279700064453
('456.02.01-1', 2),0.0201768035
('254.04.0-11', 3),0.9492672138809403
('353.05.0-1-1', 5),0.02496450044485395
('254.04.0-1-1', 5),0.21808346788871114
('354.04.0-1-1', 5),0.13703049784931837
('253.05.01-1', 5),0.004224680044321762
('256.02.0-1-1', 2),0.13097473966614132
('353.05.011', 5),0.04017511643397425
('354.04.01-1', 6),0.008406397743328093
('253.05.01-1', 6),0.3087260511227222
('454.04.011', 1),0.01200055456398415
('35711-1', 3),0.001864840510698336
('454.04.011', 6),0.40404373065424937
('254.04.0-11', 1),0.9240583955
('354.04.0-11', 3),0.8897985994182654
('355.03.0-11', 1),0.5922828119274774
('452.06.0-11', 6),0.35917370230506335
('256.02.0-1-1', 0),0.32253602818928107
('455.03.011', 3),0.19448277479882414
('450.08.011', 3),0.24870169845255824
('257.01.0-1-1', 1),0.2250887984486556
('457.01.0-11', 3),0.3379948552899157
('351.07.0-11', 0),0.19187844434313067
('354.04.011', 4),0.5727050355204514
('454.04.01-1', 7),0.35
('451.07.011', 7),0.00837745660043651
('35531-1', 7),0.35453797428085143
('353.05.011', 7),0.07336026242095245
('353.05.01-1', 7),0.0035124426812829786
('356.02.0-11', 1),0.5939450225
('253.05.0-11', 2),0.7295
('453.05.0-1-1', 2),0.17149999999999999
('253.05.0-1-1', 7),0.14259775763863436
('352.06.0-11', 7),0.14637784034341172
('257.01.0-1-1', 2),0.3352755234277365
('352.06.01-1', 6),0.1819325270513636
('254.04.0-11', 2),0.635
('452.06.011', 6),0.2558350828306025
('356.02.0-1-1', 5),0.22835641753027813
('355.03.0-1-1', 5),0.04590278557861145
('354.04.0-11', 7),0.6207499599894009
('451.07.0-11', 7),0.2511233488105602
('458.00.0-1-1', 1),0.245
('255.03.0-1-1', 7),0.4062693844126488
('352.06.0-1-1', 7),0.12299899538501399
('357.01.0-1-1', 7),0.43659874588292463
('455.03.0-1-1', 3),0.009886633715
('452.06.0-11', 5),0.17624805982559538
('353511', 6),0.408502905271815
('354.04.0-1-1', 6),0.25775817145432706
('352.06.011', 5),0.24914307010139805
('356.02.01-1', 5),0.17630733488110656
('355.03.011', 1),0.8062538014962802
('256.02.01-1', 5),0.37208641146557986
('352.06.011', 4),0.15546168046519657
('455.03.01-1', 6),0.35
('3544-11', 6),0.6207499999999999
('357.01.01-1', 4),0.07369672697210036
('358.00.01-1', 3),0.26321505932527733
('355.03.0-11', 5),0.5991950225
('456.02.011', 3),0.2677006799268818
('353.05.0-11', 5),0.6207499999946343
('451.07.0-11', 6),0.005159405511214396
('450.08.0-11', 0),0.12436241845517901
('358.00.0-1-1', 2),0.45195658533491073
('351.07.0-11', 2),0.26133640248279044
('257.01.0-1-1', 0),0.31868875210334485
('355.03.0-11', 3),0.4560233788694507
('453.05.011', 6),0.3529161251113341
('351.07.011', 2),0.2919843429732375
('257.01.01-1', 2),0.41063592430400797
('358.00.0-1-1', 3),0.312051956502356
('455.03.011', 4),0.39515630623423403
('457.01.0-11', 0),0.4384701679002982
('458.00.0-1-1', 3),0.35
('454.04.011', 2),0.013021871635702901
('257.01.0-1-1', 3),0.25516221663580746
('453.05.01-1', 6),0.35
('35621-1', 4),0.3523197829430834
('457.01.011', 0),0.4082005397310477
('353.05.011', 6),0.02518403912646836
('355.03.0-1-1', 6),0.35383594704730137
('350.08.0-11', 2),0.36046099237895945
('458.00.0-11', 0),0.45273138282800346
('358.00.0-1-1', 1),0.4055389130464332
('355.03.01-1', 6),0.2470831207430454
('456.02.0-11', 6),0.358950011752566
('254.04.0-1-1', 6),0.36268248603368825
('454.04.0-11', 6),0.5236049042969753
('251.07.0-11', 1),0.635
('357.01.0-11', 1),0.530975
('358.00.01-1', 2),0.46633715382334856
('450.08.0-11', 1),0.2463824637622683
('456.02.0-11', 2),0.355320368430917
('457.01.01-1', 2),0.35
('253.05.01-1', 7),0.35079812884165906
('453.05.0-11', 7),0.18421210072664607
('354.04.0-11', 4),0.596602512391446
('453.05.01-1', 7),0.35
('457.01.011', 3),0.42553508345141616
('450.08.011', 2),0.06017157301225762
('358.00.0-1-1', 0),0.4005992569547028
('355.03.0-11', 4),0.6207499999999999
('253.05.011', 2),0.635
('456.02.01-1', 3),0.35
('456.02.0-1-1', 2),0.35
('351.07.0-11', 4),0.3531259015935966
('356.02.0-11', 3),0.610188061025
('354.04.01-1', 7),0.3501500784797299
('452.06.011', 7),0.2506112787819948
('252.06.0-11', 1),0.635
('450.08.011', 4),0.35030131461500486
