board_hash,value
('-384305664916433558611', 1),0.4984
('-84353347968710272281-1', 0),0.6393076124266772
('72449882452378758451-1', 1),0.5021315519809287
('-45596848279343671111-1', 0),0.3922752705656683
('-1198076529312611806-11', 1),0.00101333696440683
('483247830906165136-11', 1),0.3
('-3396218711719152216-11', 0),0.396
('5611453526717742621-1', 2),0.42672
('-323254669362136218411', 2),0.38972811360898707
('87485954884240011021-1', 1),0.1689168431847351
('677107072564335731711', 2),0.15363078457597665
('-4588867278321009011-1', 2),0.62
('49595760925713301871-1', 0),0.4984
('167680404568091255211', 0),0.459488
('-59698292219759405371-1', 3),0.44703616
('62730807560371449461-1', 0),0.4430515712
('15260586927237033081-1', 1),0.441776502784
('185671683503058223111', 0),0.44136848089088
('-46914973899207590101-1', 2),0.4412379138850816
('-12770067885988188441-1', 1),0.44119613244322614
('-14934877875490770791-1', 2),0.4411827623818324
('-66235103331695436791-1', 0),0.42988338378863944
('42700076227797945511', 1),0.10908204362262577
('-34439444988353824621-1', 1),0.62
('69430886167300335361-1', 1),0.4984
('3286389226514691918-11', 3),0.459488
('66099449814489892021-1', 2),0.44703616
('66423901368312357121-1', 0),0.4430515712
('-91651769205464390161-1', 0),0.441776502784
('54007203504790852171-1', 3),0.44136848089088
('-53195503516260243041-1', 0),0.4412379138850816
('-613403313419196852611', 1),0.44119613244322614
('24051478871830044751-1', 0),0.4012600574290994
('85444296965912295341-1', 2),0.4411784839621864
('427000762277979455-11', 1),0.12656318756698398
('-8694012693167986997-11', 1),0.3
('-8450146822911420896-11', 2),0.396
('-7958413505829945059-11', 1),0.32070276096
('8880449216905135667-11', 1),0.396
('75673490811426826681-1', 2),0.31078981152536
('5962919756649640021-1', 0),0.1570476410295118
('-69580941122460338211-1', 1),0.13682281188288437
('-5227580952119817858-11', 3),0.07466225493628253
('-14473548906023779821-1', 0),0.7352000000000001
('47521719610840602871-1', 2),0.4984
('20401592685836232731-1', 0),0.44697728000000003
('77337266772502930301-1', 1),0.44703616
('-76761423914287841431-1', 1),0.4430515712
('89888611384876344251-1', 2),0.441776502784
('86336618842812953411', 0),0.44136848089088
('-91970852823829725641-1', 1),0.39239029654366453
('27536203830597818691-1', 1),0.3902825743599083
('843067147414591625711', 3),0.4411827623818324
('822184207086169536411', 2),0.3518052782849066
('3039407139142891834-11', 1),0.3
('1552659314283714191-11', 1),0.396
('44721512386281906601-1', 0),0.42672
('75604983896374373841-1', 2),0.4365504
('4925976480875969820-11', 0),0.439696128
('-6977351718802305691-11', 1),0.30245520186648045
('-814241205664824704411', 1),0.23472
('43625593853716099921-1', 1),0.396
('-472713046651811930311', 0),0.42672
('-50788620696374321761-1', 2),0.4365504
('-83547289001353601501-1', 0),0.294751455059488
('53368743077622435341-1', 1),0.25645696149196046
('42557851957942614641-1', 1),0.2331468238445759
('-68146332464776349491-1', 2),0.44112796272230403
('39600485437354741361-1', 0),0.1776391423020181
('-814241205664824704411', 0),0.0001750287518908133
('-77592401485113427341-1', 0),0.17165373900561753
('-80068794062697663871-1', 0),0.22614105611922172
('-33535374905846257731-1', 1),0.18906303968571841
('-80495363347808527581-1', 1),0.140167334003649
('134305982088679008911', 0),0.18098234707018312
('-56091145870866525611-1', 2),0.1491407616145133
('-555687567633792852911', 1),0.18
('78948295633583354901-1', 4),0.396
('-40721757265403530701-1', 0),0.22775665077377738
('74964573338451241421-1', 0),0.27432765753177374
('-21815594374165088841-1', 0),0.16794512527499136
('26935063854090837341-1', 1),0.14976555751024595
('5539743606571450733-11', 1),0.44102488350720004
('-3827088492373874989-11', 1),0.3
('204140306329439049611', 2),0.396
('-76662046969086912621-1', 0),0.19570576972613768
('-47517328884795315111-1', 3),0.3264139454321203
('-65841880427818298051-1', 1),0.13093808176041694
('-77343256119729588111-1', 4),0.44070276096
('-99105353390104440411', 0),0.12087147402568514
('-79167965227706537781-1', 0),0.7999999999999999
('59374003698080060891-1', 2),0.511999999462768
('-66317485674104670271-1', 3),0.3265307870029606
('3367312931248878487-11', 1),0.24912796272230403
('-17230369982969083051-1', 1),0.2759388727882222
('-10455641716850151841-1', 0),0.42672
('1630192235569979153-11', 1),0.4365504
('1990774873372763109-11', 2),0.3375930237111677
('65050211215533208621-1', 0),0.7999492200216659
('52533488430835093451-1', 0),0.6399943781371519
('20805139155765639451-1', 1),0.30102437027791523
('-29377369138451298671-1', 0),0.22558819306795577
('-1979738312430324947-11', 1),0.19456625616130235
('6771070725643357317-11', 2),0.17017629597148673
('5135660816578315021-1', 3),0.13421547164117403
('-74693187149810639181-1', 1),0.7352000000000001
('72777299013860564581-1', 0),0.510688
('40331064609573915741-1', 0),0.430328576
('3786426614806518361-11', 1),0.4112732672
('8719829541782142540-11', 1),0.33881175213811693
('5866083586558040435-11', 1),0.3
('-41516917866983131991-1', 3),0.396
('-73992437138414897261-1', 0),0.42672
('-24721793940157032711', 4),0.4365504
('-64557168188665624021-1', 1),0.439696128
('-708965767710585349011', 0),0.3498083366762943
('18637806018182952311', 0),0.002884639703039999
('-27702155607865001611-1', 2),0.3510028434822826
('-20118311103628241681-1', 1),0.2583836039595119
('214458342773843277611', 3),0.4374385963008
('25818893923793990331-1', 4),0.18489514217804023
('7055911773252043105-11', 1),0.3
('853863818588809862-11', 1),0.2376
('-352132483158154081111', 0),0.42672
('-48676789488473397721-1', 0),0.4445832670576641
('-79237457773521672411-1', 2),0.39116909571276803
('-90470449551020611921-1', 0),0.2923514392871993
('5680330136075956651-1', 1),0.25457508724465877
('-11821787686203702981-1', 3),0.44112796272230403
('48534990018959610001-1', 0),0.19180040984357738
('-8755321672986345101-11', 4),0.44117150338276395
('-827046623254382665011', 0),1.3281615534747501e-07
('-5864541266383390474-11', 1),0.18
('-14964436356101252721-1', 1),0.34935283235056525
('-17794481735224258731-1', 0),0.29271119588196337
('-6925846829162900621-1', 1),0.2266839084872459
('23773937872945157321-1', 1),0.18986924414104134
('-51123914964364110041-1', 0),0.7999999999999999
('-791679652277065377811', 1),0.6399998362393782
('391090224533577968611', 0),0.3
('61614981584268961891-1', 1),0.396
('5269832869184319161-1', 0),0.397808502784
('25300163885000728781-1', 1),0.4365504
('-77451929565341324491-1', 1),0.40055326748508163
('15347485864474742041-1', 0),0.44070276096
('115030658880918814-11', 1),0.16447147104038212
('-846098761828309329811', 0),0.3
('-3275776557436103311-1', 0),0.396
('40611059221240453001-1', 1),0.42672
('-84103281178680746211', 0),0.4365504
('36700347724836377471-1', 1),0.439696128
('-882140881329353899511', 1),0.44070276096
('49269954878938854211', 0),0.24282603395465227
('-5600598124289693358-11', 1),0.3
('75307776553029648011', 0),0.396
('47889067003807545631-1', 2),0.42672
('-506064153268838669111', 0),0.4365504
('86398712661981412101-1', 0),0.35497333993308167
('63634048118020285881-1', 1),0.3636281497761455
('-494910776187554591811', 0),0.44102488350720004
('76139680755570536641-1', 1),0.38389238564621125
('-454878987045455637111', 1),0.11674155705856333
('-483314027606932675611', 2),0.4180892207527629
('-87267389114831293921-1', 1),0.62
('-83877791861626768171-1', 0),0.4984
('-39352610777902241971-1', 1),0.459488
('49326304592719299101-1', 0),0.44703616
('3601009195976606840-11', 2),0.4430515712
('3274205013688687570-11', 0),0.441776502784
('6314054901997086781-1', 0),0.32700134720418617
('-64132329254654531751-1', 1),0.3920619729931469
('-5306484852419782911', 0),0.39459630700300863
('-8688157932970805321-1', 1),0.40364221012499
('734292372637548919611', 1),0.30640821381138517
('-9910535339010444041-1', 0),0.1918964545186309
('4790116748207313346-11', 1),0.3
('-2408832981297799642-11', 0),0.396
('-176202160567729797511', 4),0.42672
('-35541936517605020091-1', 1),0.4365504
('-22786352565595256321-1', 0),0.439696128
('-88777771601440714331-1', 1),0.44070276096
('26518013428563074821-1', 0),0.44102488350720004
('33891138585037732631-1', 2),0.44112796272230403
('-234950275537653841411', 0),0.4058833844641794
('-80095954261475563541-1', 1),0.21809887742659434
('2709787594393486285-11', 1),0.03888
('64992808293481664941-1', 0),0.4031298306919158
('35775086824648729781-1', 1),0.31538919737731563
('82841742146060414711', 0),0.4365504
('-38755580298630452091-1', 4),0.439696128
('-65588325707841928651-1', 0),0.76112
('56603292282423107191-1', 1),0.4984
('-57440215372065550591-1', 4),0.459488
('14829854323637959191-1', 1),0.44703616
('-34219855260526124361-1', 0),0.4430515712
('46205018377904966201-1', 1),0.441776502784
('-359870702546632925-11', 0),0.44136848089088
('5762777202231600771-11', 4),0.4412379138850816
('607164704965454757511', 1),0.3251507369049353
('46444617002430699121-1', 0),0.2579472301124434
('822184207086169536411', 1),0.24026981174250267
('2979914519515030835-11', 1),0.3
('8265524248821546281-1', 0),0.396
('-13388823173087632131-1', 0),0.42672
('-86290730516371586111-1', 3),0.4365504
('285805451617822427111', 0),0.439696128
('32068627427799084231-1', 2),0.44070276096
('-228392913719643993111', 0),0.44102488350720004
('9846872912981762651-1', 1),0.44112796272230403
('-50572484824825148631-1', 4),0.4411609480711373
('62455405188347053011-1', 1),0.44117150338276395
('-284053364049623982511', 0),0.4411748810824845
('223829948980542684511', 1),0.33355080320213143
('4270007622779794551-1', 0),0.1779983008506972
('2014483113035998783-11', 1),0.3
('-347204374467794220611', 2),0.396
('8361634586274909531-1', 0),0.42672
('19824151425770776891-1', 1),0.4365504
('63417458517210395141-1', 0),0.439696128
('-70281099325080653691-1', 0),0.44070276096
('440602024924017696711', 3),0.44102488350720004
('84069201784729363551-1', 2),0.42919654510686633
('-50560424377660644031-1', 1),0.6386077802299056
('-27702155607865001611-1', 0),0.5021320934575936
('-48568560937264302861-1', 1),0.3649285886288897
('-30864992512935487971-1', 2),0.2165782196769733
('75526666992749686191-1', 0),0.18593352477318906
('23225337996588287941-1', 1),0.15120441126427342
('7384815156672633537-11', 3),0.09388932039940015
('-93774320348346804611', 0),0.3
('-67595045065372683041-1', 4),0.396
('787599681118219599311', 0),0.3671843703955915
('59494485473987992281-1', 1),0.2549789138482212
('90599718781174930111-1', 0),0.20920161869785056
('-45451413947955556931-1', 1),0.62
('-76744773016075762741-1', 0),0.5416768000000001
('73928358058610634831-1', 4),0.459488
('321780952781675821-1', 0),0.36153622847488004
('-19502408364493702211-1', 1),0.30105163388144845
('78550158022468482211', 1),0.38027468970443407
('59668457223239348771-1', 2),0.3173022268084907
('-73076678097406586741-1', 0),0.15876897918298088
('234534709118908286011', 1),0.3
('-33112012395397064751-1', 0),0.2155557380022448
('-84501468229114208961-1', 4),0.43284533010432
('40166160650727679251-1', 0),0.3676256755600589
('1271556498481674704-11', 1),0.2641586622493132
('-748058377674202328411', 1),0.3
('70808239763701322451-1', 0),0.397088
('-44678999855047876481-1', 3),0.42672
('32495982842911525361-1', 1),0.4365504
('-33628002596332553201-1', 1),0.439696128
('71891865719339352711', 0),0.44070276096
('-13111603287310481111-1', 4),0.44102488350720004
('-66761094715098550721-1', 0),0.37240982545825796
('-14700784475232897571-1', 1),0.1836262288898784
('7383051566790830312-11', 1),0.3
('-285319633266335899111', 2),0.396
('15659550192195544031-1', 0),0.42672
('43430933968379602121-1', 1),0.4365504
('-62174883565922608641-1', 4),0.439696128
('12105547218592186031-1', 1),0.44070276096
('-2242079806419410919-11', 0),0.44102488350720004
('2073519077665765045-11', 3),0.44112796272230403
('-186307417411780458811', 1),0.39384286563644405
('-52275809521198178581-1', 4),0.08329188950674102
('-8055182390765784112-11', 1),0.3
('-6663509259844468616-11', 0),0.396
('-4887548020072463735-11', 1),0.42672
('-81038252817473757401-1', 2),0.4365504
('-8158182433548912971-1', 0),0.439696128
('28662221525448265931-1', 1),0.44070276096
('784010380165033109811', 4),0.44102488350720004
('-65282535669638285251-1', 1),0.24056976286004508
('-18348321825002080151-1', 0),0.22810004503729847
('-55900194582975551161-1', 3),0.2802641935987362
('-19947373210056647561-1', 1),0.18932087165137246
('58458519296762140761-1', 1),0.127776248986966
('1115222621394372815-11', 0),0.1619492487274667
('-223186789061289423711', 0),0.18
('-41719171274377384111-1', 0),0.3522499879109919
('789564905748961808311', 1),0.36302770046291044
('3004301988739106481-1', 0),0.2381900371024187
('-66275462661509861461-1', 1),0.20856540355215547
('42684937173579035031-1', 2),0.3673502535211599
('86346637628208188131-1', 0),0.13668725574057555
('-21219054196247254521-1', 1),0.1157830136060688
('2283089597352101039-11', 4),0.4411609480711373
('-775790945386766015811', 0),0.3
('85355836034417999461-1', 0),0.396
('-97322313938399304811', 0),0.42672
('18203983485430445551-1', 1),0.366152484864
('29916403351580352221-1', 1),0.428405228617728
('386575997688892957111', 2),0.437089673157673
('-30378318315671225881-1', 0),0.37638434916450125
('51042572086018836621-1', 1),0.3118940451120243
('223829948980542684511', 4),0.44104255441003065
('-441151948563951203911', 0),0.043997644799999985
('21374132560663098491-1', 0),0.5110603162134999
('3990519427148002501-1', 0),0.4066638407451556
('-59216432214164998841-1', 1),0.3186356105759158
('-55548366381919833061-1', 0),0.2420417181901584
('-66636398952716416141-1', 0),0.1963148837277567
('-9050055505671793046-11', 0),0.15268956350619065
('18249679566986836211', 2),0.3
('11780192828596933881-1', 1),0.396
('-8346315306649187007-11', 1),0.42672
('68216011355586319501-1', 0),0.4365504
('73471980539386155541-1', 0),0.439696128
('65918258042211689141-1', 0),0.44070276096
('-3931214143303637720-11', 1),0.44102488350720004
('-33111103658233886481-1', 0),0.62
('-84068987103904578041-1', 1),0.4984
('51544404089310587871-1', 2),0.459488
('-85544812452015973301-1', 1),0.44703616
('-53012726596411425431-1', 1),0.4430515712
('27033245883279859071-1', 0),0.441776502784
('47945665243588180571-1', 0),0.44136848089088
('-8531519498848413701-1', 0),0.4412379138850816
('2238299489805426845-11', 1),0.3842178508000278
('750082387153819242911', 0),0.3
('-27715073448803137141-1', 1),0.396
('-42218954161108156451-1', 0),0.42672
('-21403161266730334231-1', 1),0.4365504
('-42842324662682638661-1', 2),0.439696128
('7352511003497402240-11', 1),0.44070276096
('8748595488424001102-11', 1),0.19533245135555316
('-727668749825700239411', 0),4.699970839297801e-05
('-21245808777845840281-1', 2),0.62
('-25785580604340995881-1', 0),0.4984
('19313364336800767211-1', 0),0.45621785600000003
('-50719606098654848451-1', 0),0.38881938432
('900985987258611135611', 1),0.4430515712
('12309755067513472521-1', 0),0.283117446174637
('23467207853036886231-1', 1),0.248700591756301
('-90500555056717930461-1', 2),0.34247333429174376
('-79797909707861393101-1', 1),0.2608987439639399
('823117126546219170711', 1),0.3
('36670101144850855221-1', 1),0.5416768000000001
('25845148991639908331-1', 2),0.42672
('-18210657680642307041-1', 0),0.4365504
('-8819959181156144591-1', 0),0.439696128
('-2010681523230060561-11', 0),0.44070276096
('-36889778998331972311-1', 1),0.385546938007552
('-76487220682148641131-1', 0),0.44112796272230403
('1097234221067180965-11', 1),0.16843445692032688
('-5450412303400530719-11', 1),0.108
('-4411519485639512039-11', 1),0.02723212763136
('-3771938333635886783-11', 1),0.0005193073053217944
('593740036980800608911', 1),0.40615275854292565
('-78661897174240705151-1', 2),0.4095852656475259
('828586094682837963911', 0),0.3
('69570767721818153411-1', 0),0.396
('-767447730160757627411', 1),0.42672
('73928358058610634831-1', 1),0.44502119014400005
('764702857081112258111', 0),0.40232763596800003
('57850190301212491861-1', 1),0.35506339453670643
('-85088895514841707921-1', 1),0.30925116337315955
('7855015802246848221-1', 2),0.3265841769715402
('231845720782605621411', 2),0.3
('-57084647669231663391-1', 0),0.340400502784
('-50606415326883866911-1', 1),0.36384697975767044
('63634048118020285881-1', 0),0.428117784576
('-494910776187554591811', 1),0.43699769106432
('-1470078447523289757-11', 0),0.12631160430686109
('-11438157811728054241-1', 1),0.62
('57346816886833836611-1', 2),0.4984
('4728189808791221401-1', 0),0.459488
('24606778330992841571-1', 1),0.44703616
('2391504875362378409-11', 0),0.4430515712
('-4226383735660331399-11', 0),0.441776502784
('-50361704453977158371-1', 1),0.360821088534528
('82295810791602119211-1', 1),0.4412379138850816
('-3448837409362048231-1', 0),0.39766575893187134
('333620969777038985711', 1),0.4411827623818324
('-1959906475436902961-1', 1),0.23897097836579523
('-522538301136133335911', 0),0.3
('567976793013648951511', 1),0.14256
('-72766874982570023941-1', 2),0.1457094633482638
('-793756135131648486411', 0),0.3
('-27420847137183480341-1', 1),0.396
('-20182657276836355741-1', 0),0.42672
('-41595443633108992941-1', 1),0.4365504
('-5115464470638463952-11', 2),0.439696128
('-1697599601652114717-11', 0),0.44070276096
('-3340216041032619171-1', 1),0.4038499255615195
('-272048356749773900311', 0),0.35515986233072816
('-4165201581817528669-11', 1),0.3
('-58111672278065617961-1', 2),0.396
('721111421051232935611', 0),0.42672
('-48036445438254586281-1', 4),0.4365504
('-56157897097721938771-1', 1),0.1940285089804449
('2104668415756019621-1', 0),0.17056599110289208
('80474734243085640111-1', 1),0.52144
('68390748188721251001-1', 2),0.4668608
('32973741596980279161-1', 0),0.39907456608174086
('-68899470078888808561-1', 4),0.44380654592
('-28075818603844978361-1', 0),0.3843244868869292
('-141938997042745328111', 1),0.3597676213510854
('-18630741741178045881-1', 1),0.18501671126495242
('4926995487893885421-1', 2),0.27766442520677814
('-9003274049204160511-11', 1),0.3
('-33912215141136350391-1', 0),0.309702395904
('-48228736438346610031-1', 1),0.391418742784
('-4290519402660951145-11', 0),0.4365504
('-3069099816070954335-11', 1),0.3097870546934622
('87074985055745095491-1', 2),0.19851865390450749
('-859541104724612796211', 1),0.3
('-48463021088703416661-1', 1),0.436
('-34423186182918164031-1', 0),0.40293839872000003
('2442744993585499760-11', 1),0.0006292297271222403
('85691353265495697811-1', 0),0.29382906898761124
('43707782807463336931-1', 2),0.2621283841559188
('-3891131015771327587-11', 1),0.3
('-85855353082145753311-1', 2),0.396
('-511424166034656527311', 1),0.42672
('-32538921761030343331-1', 1),0.2899494204421761
('-68931887784388120751-1', 0),0.2872570587123472
('-90972903725443636611-1', 1),0.2739383065520883
('-2542475244546146452-11', 1),0.18
('8100471669208049152-11', 1),0.010082174975999997
('65649912000451419471-1', 1),0.30278342012852644
('74149269260976397711-1', 2),0.3261558503153007
('-3875558029863045209-11', 1),0.1874746575860452
('67877071935878089141-1', 2),0.62
('-67610573406054362931-1', 0),0.4984
('-90101801741567365271-1', 0),0.459488
('46335317555165094131-1', 1),0.44703616
('-479189441184414050611', 1),0.4430515712
('53385338536511823131-1', 1),0.3107791189029684
('696208828011768999411', 2),0.44136848089088
('67579526505112725661-1', 1),0.19831077031799862
('68731253398750241521-1', 1),0.18902784628844327
('-62914526486099737831-1', 0),0.62
('-70073528950124695461-1', 2),0.4984
('17577965999678738301-1', 1),0.459488
('63872432136739571971-1', 2),0.44703616
('-30113478749767380051-1', 2),0.4430515712
('-9705190905065036001-1', 0),0.441776502784
('-580814844935875214811', 0),0.44136848089088
('17454795207286340021-1', 1),0.4412379138850816
('622430050209184330411', 1),0.44119613244322614
('-13251418446332649941-1', 1),0.40583762015140346
('-7343455140902127163-11', 2),0.4411784839621864
('-86158517695188732291-1', 1),0.13365847873665043
('199077487337276310911', 1),0.1186341643250026
('8279992535390550468-11', 1),0.3
('-7683682629355991619-11', 0),0.396
('57575097392038258651-1', 1),0.1671640446347585
('43741121415648476211-1', 0),0.14471422763993
('938617392215958806-11', 0),0.12773823962941322
('513566081657831502-11', 2),0.22882820080370592
('7414926926097639771-11', 1),0.0050388479999999986
('-387555802986304520911', 0),0.396
('619605197425165305711', 1),0.3
('-17863362505394919061-1', 1),0.396
('-771171172904006277311', 0),0.39983854592
('-37657009775386942351-1', 1),0.4365504
('87062952521055511361-1', 0),0.40452043776
('39518053684339866921-1', 1),0.40424356604870654
('-15279681123729292281-1', 0),0.3939728712399061
('-7979790970786139310-11', 0),0.11757192498575238
('7384815156672633537-11', 2),0.14859241960554115
('-8435334796871027228-11', 1),0.03845698559999999
('2211338730512810511', 0),3.759188793371176e-10
('906998785439985118711', 0),0.108
('73501352379834780821-1', 2),0.38768529317888
('80720360495122288161-1', 0),0.7352000000000001
('32790750669008803851-1', 1),0.4845376
('-84124113777913865771-1', 0),0.31052198912
('-48134491018038913611-1', 2),0.44703616
('30868587810511596821-1', 1),0.3180882551668736
('-212148974159027627011', 0),0.37838657609728
('88537915787481789611-1', 0),0.3152449587222047
('-91236104854397846961-1', 1),0.2980795005581585
('-530648485241978291-1', 1),0.26993775437334705
('-8688157932970805321-1', 0),0.2420392117576364
('55397436065714507331-1', 1),0.3740289277269658
('-991053533901044404-11', 0),0.12736992710567388
('-7545261538164614708-11', 1),0.0648
('4395501625229856906-11', 0),0.0710749778469846
('4979079572799732680-11', 1),0.3
('-1075367598249714887-11', 0),0.396
('14061007111399722391-1', 1),0.42672
('1157518885116596691-1', 0),0.35793024
('62834692763081549501-1', 1),0.3783553536
('-860596562651848204911', 0),0.385495369728
('-90493167203086397941-1', 2),0.44102488350720004
('84905556718963901071-1', 1),0.44112796272230403
('8279792393867685171-1', 0),0.4040484811179295
('72742766812773890701-1', 0),0.3939984159873958
('70486852798126323871-1', 1),0.39078442176545736
('-6875648570532947080-11', 1),0.0010499637842947879
('-6631748567410467027-11', 0),0.20504506927480623
('602697525887507067711', 1),0.3
('67021029192262977011-1', 0),0.396
('18632172287644744271-1', 1),0.42672
('-92033155032633483491-1', 0),0.4365504
('-28590546982683689641-1', 1),0.439696128
('-8534437753000543412-11', 0),0.37926451514585907
('1343059820886790089-11', 1),0.3160639200770905
('1767765087169767604-11', 1),0.18
('-8615851769518873229-11', 1),0.16792754438312876
('735906235024363666611', 2),0.3
('-22791119816167873871-1', 0),0.396
('-49504518534139134651-1', 1),0.39673476096
('-439876482384746403511', 1),0.4365504
('-88729268329880683931-1', 1),0.3889956153666174
('-33217129724609573221-1', 0),0.3588533607439405
('-36729723011866297671-1', 1),0.38427047586125906
('7352511003497402240-11', 0),0.40197928779731573
('-55957029821576827311', 0),0.3
('-59688877826257653791-1', 0),0.396
('-77868293283415401291-1', 1),0.39740048089088
('-36868207989965079321-1', 0),0.4365504
('-739976533135633333-11', 2),0.439696128
('-5404998373423968329-11', 0),0.2056404461093756
('422109738457567224111', 0),0.3
('-62935242535036713101-1', 0),0.396
('71485925375348930251-1', 1),0.42672
('41310002396161315871-1', 0),0.4365504
('-13238650278170575861-1', 0),0.439696128
('8880449216905135667-11', 0),0.4026248835072
('-147007844752328975711', 1),0.1286560715494259
('-48331402760693267561-1', 0),0.6399999999999999
('-2770215560786500161-11', 1),0.02830464
('-8270466232543826650-11', 0),0.05970650534454615
('6643736910886352554-11', 1),0.3
('-4763831693905544291-11', 1),0.396
('-64130638184819505821-1', 1),0.42672
('-8281384233093135107-11', 0),0.4365504
('663428108939393604811', 0),0.40393868779520004
('-4702106796105789241-1', 0),0.37003417343426565
('1813607734501887301-1', 0),0.12418609174433284
('210466841575601962-11', 1),0.22282451861270008
('601827400008445159111', 0),0.3
('-7536772063252667211-1', 1),0.396
('-63722914344935186071-1', 1),0.42672
('23846560491230004931-1', 1),0.401626368
('-1675988304997571325-11', 1),0.3839934346403573
('5202844553321268914-11', 1),0.3
('6685541858840945020-11', 0),0.396
('66433981698251942481-1', 1),0.42672
('-44092085798252636931-1', 4),0.4365504
('5088858955297286533-11', 0),0.40499616076218636
('-5615789709772193877-11', 1),0.4056001405381864
('-5633067312967253090-11', 1),0.3
('37619033388825025391-1', 0),0.396
('-593963107598414840811', 0),0.256032
('23184572078260562141-1', 3),0.400277112832
('-57084647669231663391-1', 1),0.3814552260608
('4373719256912866911', 0),0.40579013746688003
('-85840728924699666271-1', 1),0.39446777409372163
('-234537547232570571811', 4),0.44112796272230403
('6127864828075198764-11', 1),0.3
('-29276160263423016991-1', 0),0.396
('594736708683048833211', 1),0.42672
('84368805642975505231-1', 1),0.4365504
('11696003080447137361-1', 0),0.439696128
('35291250841532355491-1', 0),0.44070276096
('32192340305630369111-1', 3),0.44102488350720004
('5113209170091300137-11', 1),0.44112796272230403
('7521783838081585703-11', 1),0.3
('7444456288889361431-11', 0),0.396
('-76546938629647881881-1', 1),0.42672
('46037956976488576871-1', 0),0.42879104
('-26082370713862197501-1', 1),0.439696128
('-658764577661991146211', 1),0.44070276096
('85619374723499831841-1', 0),0.37451513955287047
('208316371606525306611', 0),0.3908682778496205
('-70832241136644177031-1', 3),0.3463275819610957
('-23453754723257057181-1', 1),0.2454253462390169
('-45487898704545563711-1', 4),0.31453855773847295
('-5471732233100009277-11', 1),0.3
('5489584977871431201-1', 0),0.396
('-46894206968629462251-1', 1),0.42672
('-75841648350989877561-1', 0),0.4365504
('49712704396967950961-1', 1),0.439696128
('7771755528116489197-11', 0),0.44070276096
('5918487081108488948-11', 1),0.44102488350720004
('90599718781174930111-1', 1),0.23655699116484796
('73429237263754891961-1', 0),0.21652866978590685
('71366023000501169901-1', 0),0.7860032
('67742576433956356211-1', 1),0.6333627810414593
('40577075665832746601-1', 1),0.3551013688307981
('-20030539484642638211-1', 0),0.30603510047176297
('-41818322533269240141-1', 1),0.28016527093352434
('2893714833259866995-11', 0),0.27837761688141316
('-7836159846497756143-11', 1),0.3
('3753564409720914537-11', 3),0.396
('55622839970407093141-1', 2),0.42672
('305217590986721101111', 0),0.4365504
('38657599768889295711-1', 1),0.3814587599650816
('-30378318315671225881-1', 1),0.3534868517464092
('51042572086018836621-1', 0),0.3356516553607694
('-26708996011122219341-1', 1),0.40585389250128207
('-893144627231052991411', 0),0.18
('14757505346411154331-1', 0),0.40131598819328
('-22318678906128942371-1', 1),0.3582812122218496
('-41719171274377384111-1', 3),0.31953024
('-13551887474399556011-1', 2),0.439696128
('30043019887391064811', 0),0.40579013746688003
('42684937173579035031-1', 1),0.17961693027571637
('2283089597352101039-11', 0),0.16734801734741692
('-4586982688857852647-11', 1),0.3
('4255785195794261464-11', 0),0.37879613244322613
('-68146332464776349491-1', 0),0.19151984760794963
('71366023000501169901-1', 2),0.76112
('67742576433956356211-1', 0),0.6185782722514126
('-79585730735516875501-1', 1),0.39079625154560005
('108229773743667898611', 0),0.44703616
('73467382000989594451-1', 0),0.34674447429074945
('28937148332598669951-1', 0),0.3594891413410808
('73848151566726335371-1', 3),0.159424386465789
('40876673485306873521-1', 2),0.62
('-501952062302860075211', 2),0.4984
('3224058410978689251-1', 0),0.459488
('-908151732161467338811', 2),0.44703616
('81923169088067676851-1', 0),0.42531894272
('-47707863946718603661-1', 0),0.40116796334079996
('-55889726625829158631-1', 2),0.44136848089088
('-800687940626976638711', 0),0.01496270801534976
('-33535374905846257731-1', 2),0.29764983428413316
('-424425444990836123711', 2),0.2081834356440965
('-37615946119227172311', 0),0.3
('-82781711818574922821-1', 0),0.396
('-33975336077172110971-1', 0),0.42672
('18866307891252449211', 2),0.4365504
('33877605480263298131-1', 3),0.439696128
('-673374169245963229411', 0),0.44070276096
('-60824565998902657741-1', 2),0.44102488350720004
('-69029526439860921801-1', 2),0.44112796272230403
('-73071629029647869821-1', 0),0.4411609480711373
('190467691597877809011', 2),0.29715222923598344
('-78329963008255214651-1', 0),0.32741358184738756
('38768237562742416911-1', 0),0.29362068921067896
('1000397989262614201-1', 0),0.31335456437442766
('-282768139985215439411', 0),0.35603099042722613
('-32325466936213621841-1', 0),0.20203911455176815
('87485954884240011021-1', 0),0.16619101331551686
('31091756262404980731-1', 1),0.62
('-4053826902140967311', 0),0.4984
('-44100441167365648091-1', 0),0.459488
('158314209403801872911', 0),0.44703616
('-81038755937177526241-1', 0),0.400374401024
('-63403360979894410481-1', 0),0.3917859016704
('53636981110468495471-1', 0),0.44136848089088
('5762777202231600771-11', 2),0.4412379138850816
('6071647049654547575-11', 3),0.44119613244322614
('-45064451713283117411-1', 2),0.28211803677535774
('-8093900975030596470-11', 1),0.3
('4646945544739841248-11', 1),0.37937650278400004
('4008077604868491635-11', 1),0.3
('-82908963023016419721-1', 1),0.4044608
('-1583359904401297961-1', 1),0.399033239552
('47572605234335164231-1', 1),0.360648112128
