board_hash,value
('451.07.0-11', 3),0.0026535533090067086
('356.02.0-1-1', 3),0.08817785233159843
('355.03.0-11', 0),0.9024999983854277
('256.02.0-1-1', 2),0.8201770118163715
('254.04.0-1-1', 3),0.8478751362873207
('255.03.01-1', 0),0.6571623431277838
('353.05.01-1', 5),0.11061761584164573
('355.03.01-1', 5),0.27975976631048066
('452.06.0-11', 5),0.31448572277008197
('254.04.0-1-1', 5),0.7153020949510525
('353.05.011', 5),0.7309875699365467
('455.03.0-1-1', 3),7.175186809209007e-91
('352.06.0-11', 5),0.1822809882803468
('353511', 0),0.6076064113512365
('457.01.0-1-1', 3),1.0772180184752766e-53
('256.02.0-1-1', 3),0.8568253263122039
('256.02.0-1-1', 0),0.8051413927266542
('456.02.01-1', 2),0.17149999999999999
('453.05.011', 3),0.8553076352752806
('352.06.011', 2),0.7744095535549156
('253.05.011', 0),0.89705795
('354.04.011', 3),0.6090220411695508
('454.04.01-1', 3),4.7363166168741896e-27
('353.05.0-1-1', 3),0.11777028063672693
('353.05.0-1-1', 0),0.034241369094799266
('454.04.011', 2),0.7169447161913066
('254.04.0-1-1', 4),0.7152819857694825
('257.01.0-1-1', 1),0.22170466247250076
('456.02.01-1', 3),0.17149999999999999
('253.05.01-1', 6),0.7068315335009865
('352.06.011', 0),0.6572010923076763
('354.04.0-1-1', 6),0.33663070704159426
('352.06.0-11', 6),0.20343681955636148
('456.02.011', 1),0.47174781515157416
('253.05.011', 3),0.8743685
('355.03.011', 0),0.7703705509925
('456.02.011', 3),0.501327875
('35711-1', 2),0.25392294804409765
('455.03.0-11', 2),0.8496985938695154
('353511', 6),0.4534163462075552
('256.02.0-1-1', 4),0.6582043224563392
('354.04.0-11', 6),0.6577641009401104
('253.05.0-1-1', 6),0.34984007297264547
('452.06.01-1', 3),0.004844450520350001
('451.07.0-11', 6),0.3188467722899869
('354.04.0-11', 5),0.7373556758689334
('253.05.0-1-1', 5),0.17454432679961282
('357.01.0-1-1', 0),0.7550571719176759
('355.03.0-1-1', 5),0.5275357758103457
('352.06.0-1-1', 4),0.015223020435680596
('450.08.0-11', 0),0.30793661937464806
('358.00.0-1-1', 3),0.37489804104433855
('456.02.0-11', 3),0.8434677776765467
('35621-1', 4),0.3816942560864378
('457.01.01-1', 3),5.5221383712196056e-06
('351.07.011', 0),0.4745651134786462
('255.03.01-1', 4),0.663707467598279
('357.01.01-1', 3),0.048251517072616296
('450.08.011', 0),0.28725704051692785
('358.00.01-1', 3),0.3360105753407972
('353511', 2),0.7303220182514574
('356.02.0-1-1', 4),0.452796059002049
('455.03.011', 3),0.5831430803993368
('35711-1', 3),0.17232750856467072
('357.01.0-1-1', 2),0.6371221575813434
('35531-1', 3),0.06590130861706513
('351.07.0-11', 0),0.22148804247819473
('453.05.0-1-1', 3),1.6767191581001805e-25
('254.04.01-1', 2),0.7437541377371686
('358.00.0-1-1', 0),0.09430468097335822
('3544-11', 3),0.8737040847722437
('450.08.0-11', 3),0.023493895758110193
('3544-11', 4),0.5555398895213872
('357.01.0-1-1', 3),0.6794950625023366
('355.03.0-11', 3),0.9019739904266334
('358.00.0-1-1', 1),0.4103519743980533
('456.02.0-11', 1),0.8346541602572866
('35531-1', 1),0.1747274713540051
('457.01.01-1', 2),0.0016616465284800502
('456.02.011', 0),0.39761869377081205
('358.00.01-1', 0),0.37869741758748754
('257.01.0-1-1', 2),0.19857914084918907
('456.02.0-11', 0),0.7883697502615039
('451.07.011', 5),0.2201286717176178
('457.01.0-11', 3),0.1987881151470624
('453.05.011', 6),0.43159104315348523
('35621-1', 2),0.17962816976978768
('452.06.0-11', 6),0.2999702257531819
('257.01.0-1-1', 6),0.4484587814887264
('35711-1', 1),0.09092960199607762
('3544-11', 2),0.5992111949770759
('353.05.0-11', 5),0.8943348080201748
('450.08.0-11', 2),0.07210678800206784
('356.02.0-1-1', 5),0.5130676077155756
('354.04.01-1', 5),0.35613537370320203
('458.00.01-1', 0),0.0588245
('458.00.0-1-1', 3),0.17149999999999999
('350.08.0-11', 3),0.2412656398999483
('258.00.0-1-1', 1),0.5621402230392059
('356.02.0-11', 3),0.48483081539245604
('253.05.01-1', 5),0.6394333859722582
('255.03.0-1-1', 5),0.7780646871392981
('354.04.0-1-1', 5),0.19420934918462596
('357.01.01-1', 5),0.3693678585790787
('352.06.0-1-1', 5),0.19973827441971742
('353511', 5),0.46225300677023434
('351.07.0-11', 4),0.4037124952868419
('353.05.01-1', 6),0.11205325334836228
('255.03.0-1-1', 6),0.5918695168366018
('353.05.011', 6),0.5101165201023177
('353.05.0-11', 6),0.7247811861249784
('254.04.01-1', 5),0.4639863374934364
('453.05.0-11', 5),0.37245795120060077
('450.08.0-11', 1),0.35168826960895905
('455.03.011', 1),0.6538365433432672
('355.03.0-11', 2),0.9023204373477479
('355.03.0-11', 4),0.80620581370611
('455.03.011', 2),0.4541363869243809
('453.05.01-1', 7),0.35
('452.06.011', 7),0.3933596568828625
('358.00.0-1-1', 2),0.23432708355212323
('255.03.01-1', 6),0.6015173955118384
('357.01.0-1-1', 4),0.5358581196573302
('457.01.0-11', 1),0.24852375546830183
('253.05.011', 1),0.79565
('357.01.0-1-1', 5),0.4090179967490213
('451.07.0-11', 5),0.2597625590948357
('456.02.0-11', 5),0.4510753008302551
('255.03.0-11', 3),0.9494870497166582
('355.03.0-11', 1),0.9024998791937858
('456.02.0-11', 4),0.5678661125
('350.08.0-11', 1),0.4085526420861976
('258.00.0-1-1', 0),0.3164024664559232
('354.04.011', 5),0.57676025
('256.02.0-1-1', 5),0.7139921294588656
('350.08.0-11', 0),0.14264077326016636
('258.00.0-1-1', 3),0.27049564250749886
('457.01.01-1', 4),0.245
('257.01.0-1-1', 5),0.454240242126143
('255.03.0-11', 1),0.635
('450.08.011', 3),0.29495243625539647
('355.03.0-1-1', 6),0.54681377504585
('456.02.011', 2),0.4182385582616176
('256.02.0-1-1', 6),0.6071515181457898
('453.05.01-1', 6),0.35
('452.06.011', 6),0.27628063880052905
('454.04.0-11', 5),0.6070867344481483
('255.03.01-1', 5),0.6070235112946363
('452.06.011', 5),0.3188225765613685
('252.06.0-11', 2),0.635
('356.02.0-11', 1),0.530975
