board_hash,value
('7384815156672633537-11', 1),0.1329823105174397
('-5227580952119817858-11', 4),0.08193488216747973
('-2117113675491115099-11', 1),0.3
('-316672274728488622-11', 1),0.396
('88159955678696759291-1', 3),0.42672
('-20010329060131473851-1', 2),0.4365504
('-3672972301186629767-11', 0),0.4048425603072
('6413776943325641872-11', 1),0.2140331123501427
('874859548842400110211', 1),0.09914782817489651
('24612502958235155621-1', 0),0.6920000000000001
('-23505323951500763211-1', 0),0.4984
('91085516184416947981-1', 1),0.459488
('-65891343612104960711-1', 0),0.41761715200000005
('-43375247111322314011', 1),0.4430515712
('20454027413762330571-1', 1),0.441776502784
('44366294560775730641-1', 3),0.44136848089088
('-28536010210023331631-1', 2),0.4412379138850816
('86062214602901128101-1', 0),0.40542044042593567
('4268493717357903503-11', 1),0.3382402993676438
('86346637628208188131-1', 1),0.14508590232542082
('-21219054196247254521-1', 0),0.13126278269431516
('2283089597352101039-11', 0),0.19242213369934075
('225041441439928531-11', 1),0.18
('-3843056649164335586-11', 0),0.3336
('72449882452378758451-1', 0),0.473941034255823
('2211338730512810511', 1),0.04382406277952243
('25818893923793990331-1', 1),0.2029274320188193
('677107072564335731711', 3),0.12918213136539472
('73848151566726335371-1', 2),0.1577757381522858
('-83645347464015175461-1', 1),0.62
('-43732044868178206971-1', 0),0.4984
('66315292190950698781-1', 0),0.459488
('31996901076378402451-1', 1),0.44703616
('8829009729706717301-11', 0),0.4430515712
('8858641578290366215-11', 0),0.4068424044544
('-1198076529312611806-11', 0),0.0627733317398083
('677107072564335731711', 0),0.15858523501515548
('37464782756670354961-1', 3),0.10636355521033664
('-426781680520402149711', 0),0.3
('26513563497104685151-1', 1),0.3736286233915294
('426849371735790350311', 1),0.339820032819114
('86346637628208188131-1', 0),0.16105427894537697
('5628452188711139402-11', 1),0.3
('7454148823012216316-11', 0),0.396
('-85351889131310454701-1', 1),0.3632783739429543
('-62137729546521795081-1', 0),0.40263300096
('4683722773182680877-11', 1),0.1654081547656683
('-26662315564438908311-1', 1),0.6920000000000001
('67520071035073852261-1', 1),0.4984
('-69664105412302451541-1', 0),0.459488
('-7832640582203098433-11', 1),0.44703616
('-8521435762959087051-11', 0),0.40552707072
('23453470911890828601-1', 1),0.3627596242862144
('-72689176919258487531-1', 0),0.261540330957893
('-33112012395397064751-1', 1),0.24632589719939277
('-84501468229114208961-1', 1),0.19715951311599272
('-4877304988757727392-11', 0),0.17317443078757414
('7384815156672633537-11', 0),0.18363497682358731
('835702168171946234511', 2),0.3
('-35237886743951585201-1', 1),0.396
('57435633835474404141-1', 1),0.42672
('-1524050472442741706-11', 0),0.4365504
('4016062560017729561-1', 1),0.439696128
('-60082834771906812941-1', 1),0.44070276096
('7516724274232040747-11', 0),0.44102488350720004
('-511424166034656527311', 1),0.355131775635785
('-32538921761030343331-1', 0),0.3317163661155593
('-68931887784388120751-1', 1),0.3173754644862129
('-90972903725443636611-1', 0),0.29382925550943373
('-4932651831221100471-1', 1),0.62
('57703480003219390721-1', 1),0.4984
('1045390475382160140-11', 0),0.459488
('11479162460565429551-1', 2),0.44703616
('24445204186095920031-1', 1),0.4430515712
('-27402727244178426161-1', 1),0.441776502784
('7725844878686169203-11', 0),0.404901968429056
('-4244254449908361237-11', 1),0.34385347852601295
('13430598208867900891-1', 1),0.20460162557542053
('-56091145870866525611-1', 0),0.1622681081565624
('26243896002257283871-1', 1),0.12888222303559105
('-450644517132831174111', 0),0.10255375795059629
('-52275809521198178581-1', 1),0.08234732934750241
('-800687940626976638711', 0),0.013996799999999998
('-33535374905846257731-1', 1),0.21193672245260553
('-80495363347808527581-1', 1),0.16360786770990332
('134305982088679008911', 0),0.12724143479734873
('-56091145870866525611-1', 2),0.1658621390484368
('-450644517132831174111', 1),0.10301987700753673
('-52275809521198178581-1', 0),0.08228335448421101
('-100939789221989166911', 0),0.3
('-6175937439512897971-1', 0),0.396
('6431916757972228911-1', 1),0.42672
('82458657759271970171-1', 1),0.4365504
('-1830365260415443201-11', 4),0.439696128
('4856510862539530343-11', 0),0.44070276096
('30498929431581569241-1', 1),0.44102488350720004
('-33704271228662449941-1', 1),0.44112796272230403
('7613968075557053664-11', 0),0.4411609480711373
('-4548789870454556371-11', 2),0.44117150338276395
('-36952143318858038511-1', 1),0.62
('-116743764662594865-11', 1),0.4984
('77209155072502264871-1', 2),0.459488
('86018776139719478441-1', 0),0.44703616
('-68140358366830844981-1', 0),0.4430515712
('2136632258792612469-11', 1),0.441776502784
('75024133236891876161-1', 1),0.44136848089088
('89369671105196491961-1', 4),0.4412379138850816
