board_hash,value
88537915787481789611-1,0.38221109620981875
-13329172139784039011,0
-588314323038540814211,0.47111021257315655
-11798126848158891521-1,0.4509059055892975
-452424386599928780511,0.5
84653480997564005171-1,0.5
28359492858147208821-1,0.5
67594121977147605851-1,0.5
86576176590609701861-1,0.5
60739187566491180281-1,0.5
90259257510656677621-1,0.8151999999999999
64124155995891382531-1,1
-677938315783750495711,0.590536896857513
-123927134403601740911,0.5
-90242585109128527741-1,0.5
38438483917756738811-1,0.5
-84170202726550815651-1,0.5035886071808
-7331714828286512781-1,0.5660851340292915
-23596305700826628541-1,0.6235221244542976
8361634586274909531-1,0.7105059061714124
-34720437446779422061-1,0.76853378326528
-73686989811818206511-1,0.9999252970096506
-7256053644218834450-11,0.82
-3361814354634105782-11,0.58
8520243174067077363-11,0
-51978618674343220211,0.5679919285275908
-19203081158891898161-1,0.5715104183109605
-20968465478167403591-1,0.568147844356415
694696822366260108811,0.5
68585252996345227021-1,0.5
-22167624087384783061-1,0.5
-33801756830619093361-1,0.5
-274878309020492370011,0.3
587526232464601085711,0
718412805591017128311,0.5984159453490848
51272782987207630961-1,0.5863087625527502
41085148103608728471-1,0.6015697320301333
5852935802077457302-11,0.5
-7094220303250281368-11,0.5
9179132863658227071-1,0.5
60385734356742927231-1,0.5
59434053986243609751-1,0.5
-17221125322738674251-1,0.9352
-71184844349987482591-1,1
117925805129220295811,0.3092778440113972
26243896002257283871-1,0.3125376118934275
-56091145870866525611-1,0.3078321152801597
13430598208867900891-1,0.284564867352413
-42442544499083612371-1,0.23547831473754113
65543233563694700311,0.4808
-2496689245322694291-1,0.40399999999999997
8909930733021450541-1,0.428
4408314167751339647-11,0
2283089597352101039-11,0.48940328185326665
-58831432303854081421-1,0.48886157035235794
-56454710420130083881-1,0.43323789127005224
-562622641476996682611,0.5
113593681705072650811,0.5
12130444017592571731-1,0.5
-10193151887356878051-1,0.3
-787116946745461832811,0
-1451891425937256275-11,0.5890202786627398
-29987320515063054151-1,0.6135179891489885
447586461996817893311,0.5
-57674543954742594541-1,0.5
137528757175927594311,0.5
-33093551969057708861-1,0.5
63320700292816889031-1,0.5
43335496744559312451-1,0.3
733277425644070819311,0
-99105353390104440411,0.5175907947278513
73429237263754891961-1,0.481250154182571
323481455198300609011,0.47696
-66761094715098550721-1,0.46267519999999995
567714908813736983711,0.5
34460494826159861121-1,0.5
-75981916711874108491-1,0.5
-58297831366248936491-1,0.5
56396294821026758341-1,0.42
-19897831871370892931-1,0.22799999999999998
28531090692064152291-1,0.6905195008
-27988327810183557691-1,0.9131140816174448
-181092864076916265611,0.9673408
2371124347944456134-11,0
-1470078447523289757-11,0.21790071924063928
-16759883049975713251-1,0.22610526222555613
29488685822553398531-1,0.2762732430491399
-67960958092899162991-1,0.27518653957976996
-7388567892520270271-1,0.3503780897011067
55075761043392057221-1,0.3209627661476459
27789908089123824811,0.50512
3584332913004301811-1,0.5628736
37763517370501741731-1,0.71112832
211828717630340922411,0.5
13554596376968909111,0.5
-5552601982361866681-1,0.7
25340605233154835191-1,1
5113209170091300137-11,0.5
86454576934739946281-1,0.5
-87005703494910881011,0.5
-46450576418649684951-1,0.5
79569069828269424901-1,0.5
30878071109970628021-1,0.5
-60595596588032390681-1,0.5
53716469576139585711,0.5
-83746219362644046061-1,0.5
-4876458500937498103-11,0.5
2859475605797028291-1,0.7
-16817760784381628871-1,1
-147007844752328975711,0.30566245332226294
-6958094112246033821-11,0.5
5962919756649640021-1,0.5
