board_hash,value
-53529932530779717031-1,0.41423509463040004
-21524181910626271821-1,0.46
1291726714637817235-11,0.412452096
4739684189634786291-11,0.46
90244050243098280921-1,0.39504
43565643156049914341-1,0.372
1818721453268982651-1,0.3
695846354412019079811,0
18187214532689826511,0.3
47396841896347862911-1,0.42641280000000004
-2152418191062627182-11,0.43198467072
-33346377915576077231-1,0.43255523028172804
-562870846030029131111,0.438417673690153
60546912757868644031-1,0.3556813307650938
843067147414591625711,0.16677326045993549
275362038305978186911,0.46
-91970852823829725641-1,0.3164859780827698
8633661884281295341-1,0.25885256292662184
49080388480546359311-1,0.2833229388903034
482906148305682067611,0.46
-11253865929628431621-1,0.46
3015455914363190546-11,0.42293785600000006
8858096636888757576-11,0.46
-12936828438583042291-1,0.49744000000000005
57774823666242542081-1,0.6920000000000001
42091683027541311991-1,1
88580966368887575761-1,0.45918080000000006
-1125386592962843162-11,0.43534011392000005
48290614830568206761-1,0.4393088364544
490803884805463593111,0.440578827665408
27536203830597818691-1,0.4310192870249401
492993975154992173811,0.16401703685068073
-90986606711703910411-1,0.20780423059998765
-49009542221844276341-1,0.26114898261807634
-82101747694949664871-1,0.3276799999655932
708880795767389207911,0.2757322366893257
-44932885359689054261-1,0.46096991471724824
63223959202105306011-1,0.6135449164001837
91770488427372536001-1,0.7949611520000001
-64147777803684940521-1,1
70888079576738920791-1,0.26940959508142415
-821017476949496648711,0.3275584651838948
49299397515499217381-1,0.16498048507249025
2217731064944397551-11,0.1581096798802735
73651377026624457961-1,0.1611720225439161
-537289842263866245111,0.2295816013277823
48242268565378530951-1,0.2972669480035961
-39123302986686181051-1,0.2633654519837882
8856526092700520751-1,0.24474520643108863
865696380598126355811,0.46
-29112637585993624231-1,0.3689511800832
-37761725533785295381-1,0.4152372736
49518341219611183471-1,0.4232
751993699693649471011,0.5293126144000001
78241663908775276771-1,0.7993469652992
72129056849291787511-1,1
75199369969364947101-1,0.5935170211840001
495183412196111834711,0.47004192677888007
86569638059812635581-1,0.43188049469440004
88565260927005207511,0.43820175830220803
-53728984226386624511-1,0.19881606932424284
736513770266244579611,0.23447246916798165
22177310649443975511-1,0.12804322607408652
-4506445171328311741-11,0.10536843522329445
-509351212020455249511,0.34126805702737917
-88550586807532884901-1,0.24735122419548158
255181309825724408911,0.46
24878438018042114241-1,0.4060203208704
-39663425464522504171-1,0.40631350272
-73103192778662613851-1,0.40722969600000003
-9142421506750180531-1,0.41009280000000004
-52002539927246146831-1,0.6182903296000001
-419758070334848362111,0.372
71827385638473841811,0.3
-6348394591091412567-11,0
718273856384738418-11,0.3
-520025399272461468311,0.5619392000000001
25518130982572440891-1,0.429926502678528
-885505868075328849011,0.43757648085712897
-50935121202045524951-1,0.2795985123158264
666845390752283615411,0.24611354443809252
19907748733727631091-1,0.1052500137382705
-67793831578375049571-1,0.13396888158064188
33233637384626840261-1,0.16773122299126417
-23453754723257057181-1,0.20970813525889478
658494979520951525511,0.4101428165296784
-106346513347232889311,0.46
72973854660232799601-1,0.46
261732093439885204911,0.46
-65574531591440625021-1,0.41525785600000004
-56720191410214982681-1,0.43518080000000003
88238745493332168291-1,0.49744000000000005
80994872532660750031-1,0.6920000000000001
44244763436560192061-1,1
26173209343988520491-1,0.43288251392
729738546602327996011,0.4385224044544
-10634651334723288931-1,0.440327169425408
-234537547232570571811,0.1885535207373948
-45487898704545563711-1,0.10678778816388908
3960048543735474136-11,0.12789330249996878
8387502427622244884-11,0.32683847601052607
-90398651186804706731-1,0.3461504909075682
-22870018734562789241-1,0.35411018131947
86810016554079535081-1,0.3580498360346083
-1919782640898653205-11,0.41399285109293055
2847815810123948531-11,0.46
81212806334220067791-1,0.4100864364544
-46968950006584047471-1,0.41902011392000005
-54219866415082862221-1,0.46
-2604478083399699467-11,0.46
-48561121342938512681-1,0.49744000000000005
27906646791367221461-1,0.7352000000000001
5173609938152434861-1,1
-26044780833996994671-1,0.45918080000000006
-5421986641508286222-11,0.446937856
28478158101239485311-1,0.431227659665408
8681001655407953508-11,0.43247771234973775
83875024276222448841-1,0.3135625626116531
30368586470761286611,0.20733530268628206
745890465120785081111,0.32861648758835676
-19368915810714040591-1,0.2415728702370251
-83867988665598891741-1,0.2933884478215487
-31785568877580006411-1,0.3843821414670001
24428013368502281911,0.41525785600000004
-70369782146448250361-1,0.36831677440000005
-52145965132718805261-1,0.5093166592
86704437682536265761-1,0.7913033216
-12295380154982173081-1,1
2442801336850228191-1,0.38086849536
-317855688775800064111,0.38512653353204296
74589046512078508111-1,0.24348979449419317
49269954878938854211,0.13788098472287047
771650426793798914611,0.2887153110079244
-53261423074158086891-1,0.2508691761825104
31815697194056843051-1,0.27706313467621907
54946918610305461991-1,0.30959800415309796
-182576308148854827811,0.46
47411761985344768571-1,0.390432
-45916350223188713951-1,0.46
152128441997012403811,0.18
-147616102329467258011,0
-459163502231887139511,0.35760000000000003
-18257630814885482781-1,0.42493824
549469186103054619911,0.43598023680000003
77165042679379891461-1,0.23969480132538173
139304508565906388911,0.16684119492207997
3357565681728332257-11,0.3672054926969224
-30820157574031745501-1,0.24199958524499002
54227923718685768181-1,0.26271781088945395
2587031703898289505-11,0.46
20204102197127340111-1,0.3775827193856
46113282786901615821-1,0.400857856
780850123978104546711,0.46
26100211606410779691-1,0.390432
-33758858615720268451-1,0.46
72491878363474229911,0.18
-276762091593041193911,0
-337588586157202684511,0.35760000000000003
78085012397810454671-1,0.42493824
461132827869016158211,0.43598023680000003
25870317038982895051-1,0.43296437624832
5422792371868576818-11,0.4016515646940775
33575656817283322571-1,0.1989796279570644
1393045085659063889-11,0.23566588144616737
-800959542614755635411,0.13121425476302062
-431920481922519664711,0.35395266644748535
21722240102879488691-1,0.28970327035585497
-5926993282512206610-11,0.46
91350317077773808431-1,0.40888251392
25226103013078663891-1,0.37850830151680004
-79172303290919213131-1,0.4545648742400001
50458626346687329021-1,0.6129693798400001
-36986375084225677001-1,0.7949611520000001
91204140792032996781-1,1
-59269932825122066101-1,0.43084240445440003
2172224010287948869-11,0.437869569425408
-43192048192251966471-1,0.300782191021049
840692017847293635511,0.2517010343809116
116182775321777534811,0.2617991440276275
-641165422431923298611,0.46
85474061228705528491-1,0.3359086788119631
426251074026804420811,0.41525785600000004
69641982760394885451-1,0.4545648742400001
39439103425120666781-1,0.6232011526144001
36742550744604724001-1,0.7989116088320001
-45521613737830366431-1,1
42625107402680442081-1,0.40901547335680005
854740612287055284911,0.3659244558123008
-64116542243192329861-1,0.33650107433937393
80812621890831429311,0.2056136846694952
584226169362289108211,0.408898827665408
56590852094535244001-1,0.3437855561410151
44197836174022012091-1,0.3872980946944
-1402636366042459338-11,0.42293785600000006
-1872908103448473864-11,0.46
-74515276885119401221-1,0.49744000000000005
3225577432378868531-1,0.6920000000000001
-76332257521282234961-1,1
-18729081034484738641-1,0.45918080000000006
4419783617402201209-11,0.43534011392000005
58422616936228910821-1,0.3384619777053688
-907708873567218644511,0.15850716755187708
23337077653289508551-1,0.20412390814562725
-4252388158243250357-11,0.3455439440813768
-6932569113916065668-11,0.3933187833083881
32470407424817444291-1,0.3249819464355988
77295365240721668211-1,0.3747231330951077
67459193324347382971-1,0.4730983011842786
557714225254666760211,0.46
-15965277501525380031-1,0.38202240000000004
634036011459699727811,0
-159652775015253800311,0.3
55771422525466676021-1,0.32499993600000004
674591933243473829711,0.42672
-69325691139160656681-1,0.3623333194353916
2333707765328950855-11,0.2663631766863941
-90770887356721864451-1,0.16095694531772062
-1703348865448034254-11,0.16457551630272332
836857055069642957411,0.2432884829566526
59653426462676216441-1,0.2973740626049615
416832469009820540511,0.46
-82913712608229328551-1,0.32342557450240006
120647356822949909211,0
-829137126082293285511,0.34129095680000004
41683246900982054051-1,0.396
596534264626762164411,0.3321087216256847
83685705506964295741-1,0.23656243854608833
8221842070861695364-11,0.12849682847660845
71416006106044561311-1,0.3276799998528901
-59085462685156605281-1,0.4095999999764213
255604980302570891411,0.3965608276699015
