board_hash,value
('-37094083764239723883.05.0-1', 4),0.06825742874999999
('2446545493989355443.05.0-1', 4),0.05836010158124999
('-82933059136460223001.07.0-1', 1),0.8952343905
('70917456173011528841.07.0-1', 4),0.36548687973981975
('55898688770379293862.06.0-1', 4),0.06690097124999998
('-43433083859887944344.04.0-1', 2),0.04687253985306591
('-44367721324056929452.06.0-1', 2),0.0001297471522896775
('89938878822404675411.07.0-1', 1),0.62415
('-51680684314807296692.06.0-1', 1),0.285
('-16524080992113268363.05.0-1', 4),0.08122499999999999
('6176133793355213462.06.0-1', 4),0.697602682674746
('2687491243839007282.06.0-1', 2),0.33932885019046466
('-42132490760598427975.03.0-1', 0),0.0018802876781249993
('-31848586514134711964.04.0-1', 1),0.0
('41798233463526626772.06.0-1', 4),0.8040688052176692
('-20552178144953704134.04.0-1', 4),0.2177931791561104
('-21639799927323091276.02.0-1', 1),0.0
('10192310377382870836.02.0-1', 1),0.0
('-68436918920983677092.06.0-1', 1),0.62415
('20890176470811663262.06.0-1', 4),0.19338047999999997
('2687491243839007283.05.0-1', 4),0.023149124999999996
('61847751248396637772.06.0-1', 2),0.023685027243749993
('-86043193637787149211.07.0-1', 1),0.4845
('69707103807834577351.07.0-1', 4),0.22917551035053713
('54325101442554325451.07.0-1', 4),0.07824404249999999
('39966513921067917471.07.0-1', 1),0.285
('54423218326388750172.06.0-1', 4),0.08122499999999999
('89059657806597198063.05.0-1', 4),0.1380825
('-13083436328537364643.05.0-1', 4),0.03935351249999999
('44430575519807662723.05.0-1', 4),0.9002418712609352
('-67785182396285145151.07.0-1', 4),0.0918423580353483
('-919874875354574143.05.0-1', 4),0.039800249999999995
('-43717438453383225552.06.0-1', 1),0.285
('-53294426273934488452.06.0-1', 4),0.08122499999999999
('48230867988762987681.07.0-1', 4),0.28588357124999997
('51632316451260050601.07.0-1', 2),0.09952812352068749
('-4335140868692399232.06.0-1', 1),0.285
('-34152770700638194072.06.0-1', 4),0.08122499999999999
('31626187434172746432.06.0-1', 4),0.023149124999999996
('-55537908234013585644.04.0-1', 1),0.0
('25307390223116729565.03.0-1', 1),0.0
('-36194972149494699455.03.0-1', 2),0.0
('81566193618584517763.05.0-1', 4),0.0
('-67357303342385107054.04.0-1', 1),0.19949999999999998
('58734817824689494414.04.0-1', 4),0.08122499999999999
('-42132490760598427972.06.0-1', 0),0.053240766601498755
('88133801569673957175.03.0-1', 1),0.0
('-88937272553084531542.06.0-1', 4),0.07229487730776442
('20890176470811663264.04.0-1', 4),0.06790288311010814
('2687491243839007283.05.0-1', 2),0.06992889060761301
('-15289173768743854841.07.0-1', 1),0.9498725984811318
('-67210520744805727521.07.0-1', 4),0.08122499999999999
('-37296331457702316512.06.0-1', 2),0.07882730112474381
('24681277503357232274.04.0-1', 1),0.285
('77075902548751208274.04.0-1', 4),0.08122499999999999
('31979842532455884984.04.0-1', 4),0.023149124999999996
('32088114065085307182.06.0-1', 2),0.006597500624999998
('-1093251340414637352.06.0-1', 0),0.0018802876781249993
('-43165439367730066034.04.0-1', 0),0.036960958808101255
('-37296331457702316513.05.0-1', 0),0.007122041188392969
('4469626874971286382.06.0-1', 4),0.3518581930802885
('24053130381942834022.06.0-1', 2),0.04365277640766475
('77568452437409215911.07.0-1', 1),0.721905
('26214537079282776191.07.0-1', 4),0.31434074999999995
('-62900920165397526591.07.0-1', 4),0.0717622875
('49070697614415888184.04.0-1', 2),0.006597500624999998
('-54094965305224039721.07.0-1', 1),0.4845
('-47286253743218412061.07.0-1', 4),0.19494
('-78529314182570073292.06.0-1', 1),0.721905
('-40385806091422940932.06.0-1', 4),0.11590417335712497
('29281504316775041246.02.0-1', 2),0.006597500624999998
('49070697614415888182.06.0-1', 0),0.04698652195067936
('29281504316775041245.03.0-1', 2),0.522782258293179
('59789770880758608402.06.0-1', 4),0.1380825
('77268258192032447541.07.0-1', 4),0.032408774999999994
('-70255941184504970836.02.0-1', 2),0.009236500874999998
('-73482599505699782242.06.0-1', 4),0.342200925
('-36194972149494699452.06.0-1', 0),0.0
('31281840659764024151.07.0-1', 2),0.0
('44430575519807662726.02.0-1', 0),0.0
('2687491243839007282.06.0-1', 4),0.7717495316033092
('89188231609999714637.01.0-1', 1),0.0
('49070697614415888183.05.0-1', 2),0.020914076981249995
('88133801569673957174.04.0-1', 1),0.048847088521233636
('-68436918920983677094.04.0-1', 4),0.13968858364700174
('45100235426695413072.06.0-1', 1),0.62415
('28569740980623805792.06.0-1', 4),0.31434074999999995
('70917456173011528842.06.0-1', 4),0.17788274999999998
('772047037857089692.06.0-1', 1),0.62415
('-25096293868804481342.06.0-1', 4),0.08122499999999999
('84815117108260322712.06.0-1', 4),0.6727758314625
('2465547956927073411.07.0-1', 1),0.285
('40159584305627408021.07.0-1', 4),0.1380825
('41605203438158366472.06.0-1', 1),0.285
('-19497870807737419202.06.0-1', 4),0.46126084192402195
('33943450090128217014.04.0-1', 4),0.23449335728195217
('-69627232722579247970.08.0-1', 1),0.7903335
('41320343327447134002.06.0-1', 4),0.08122499999999999
('-5559478259462778855.03.0-1', 4),0.023149124999999996
('61847751248396637775.03.0-1', 2),0.006597500624999998
('44430575519807662726.02.0-1', 2),0.014452645716190236
('70179970473719016211.07.0-1', 1),0.4845
('-82048983457683433681.07.0-1', 4),0.08122499999999999
('10192310377382870833.05.0-1', 1),0.285
('22496118916994902951.07.0-1', 1),0.9231648513449999
('6761799133453316681.07.0-1', 4),0.7583842986007499
('-33026500707121485100.08.0-1', 1),0.9499999999999998
('10528447818443255700.08.0-1', 4),0.9024999999998881
('16346691529240042281.07.0-1', 2),0.7478459149105784
('-41445460065892409833.05.0-1', 2),0.0010866650914428747
('-29314853864539066904.04.0-1', 1),0.0
('-50505367614242507172.06.0-1', 4),0.0
('-49238183594922767733.05.0-1', 4),0.0
('91074651441727374932.06.0-1', 2),0.0
('44233691432623018462.06.0-1', 0),0.0
('77742138327372339962.06.0-1', 0),0.0
('78613909810777220941.07.0-1', 1),0.9498725984811318
('40159584305627408022.06.0-1', 4),0.9010896427112316
('-41869031362362767281.07.0-1', 1),0.285
('35111835166125757174.04.0-1', 1),0.0
('-43462601647944711905.03.0-1', 1),0.0
('5783063227751243094.04.0-1', 4),0.035660167797781
('57582748857219451180.08.0-1', 1),0.285
('-82918858798245026830.08.0-1', 4),0.08122499999999999
('-16913896644573992531.07.0-1', 4),0.023149124999999996
('50056798536678283692.06.0-1', 2),0.011215751062499998
('-41445460065892409833.05.0-1', 0),0.0018802876781249993
('64636879310219808607.01.0-1', 1),0.0
('77463062646885310944.04.0-1', 1),0.0
('-30533013524853008542.06.0-1', 4),0.0
('19984001015348651972.06.0-1', 4),0.0
('14187540345336958601.07.0-1', 2),0.0
('29281504316775041247.01.0-1', 0),0.0
('17451646426496156867.01.0-1', 1),0.0
('19984001015348651973.05.0-1', 4),0.0
('71327605011904700352.06.0-1', 2),0.011791987288538273
('45100235426695413073.05.0-1', 4),0.05685749999999999
('-36194972149494699454.04.0-1', 0),0.0
('84440101472220757942.06.0-1', 1),0.4845
('-2589081535394268953.05.0-1', 4),0.00036300147286112596
('-10890614319079692602.06.0-1', 2),0.05647426178012001
('-2449052520305228455.03.0-1', 1),0.0
('-36194972149494699452.06.0-1', 4),0.8333204572184971
('14346138866385432074.04.0-1', 1),0.0
('-74851050120927557563.05.0-1', 4),0.0
('3446465867808016133.05.0-1', 4),0.0
('-90830662052216800774.04.0-1', 0),0.43891352045076326
('5698427515831441257.01.0-1', 1),0.0
('-69037824755196295764.04.0-1', 4),0.0
('20890176470811663263.05.0-1', 4),0.03981124633939549
('2687491243839007285.03.0-1', 2),0.011346205206727715
('61847751248396637773.05.0-1', 0),0.16621320834142564
('63794584532034372404.04.0-1', 1),0.0
('-86375940707783800902.06.0-1', 4),0.0
('-74077119375567648863.05.0-1', 4),0.0
('69500236788350431862.06.0-1', 2),0.0
('-23738391884792981355.03.0-1', 0),0.0
('-70255941184504970833.05.0-1', 0),0.0
('-37296331457702316516.02.0-1', 2),0.00673373668326295
('-51657472892719295174.04.0-1', 1),0.0
('62783446140928071932.06.0-1', 4),0.0
('-50950320564941130834.04.0-1', 4),0.0
('37751371326845478006.02.0-1', 1),0.0
('-34152770700638194074.04.0-1', 4),0.0
('31281840659764024153.05.0-1', 4),0.0
('78613909810777220942.06.0-1', 1),0.285
('30146239216189381631.07.0-1', 4),0.45957105199995635
('80149565491776225192.06.0-1', 1),0.285
('21490149772681321812.06.0-1', 4),0.08122499999999999
('-57927326098802160980.08.0-1', 1),0.285
('-70451175241569054462.06.0-1', 4),0.08122499999999999
('21932792435297104652.06.0-1', 4),0.8525492933531058
('-43433083859887944345.03.0-1', 2),0.07245573012206802
('-86043193637787149211.07.0-1', 4),0.45937520420848954
('54325101442554325451.07.0-1', 2),0.052318014939932156
('1515587084750336982.06.0-1', 2),0.0
('-35122973430099261260.08.0-1', 1),0.4845
('-45659957458322017950.08.0-1', 4),0.19494
('-25427333151544272692.06.0-1', 1),0.8952343905
('-4733820091330015612.06.0-1', 4),0.1380825
('-91102353275441034602.06.0-1', 4),0.21940370288999997
('-57079838058343679083.05.0-1', 2),0.10488449191100621
('44430575519807662722.06.0-1', 0),0.003196489052812499
('11727858460981178921.07.0-1', 4),0.30240067499999995
('-43462601647944711906.02.0-1', 1),0.0
('-75576576253546712950.08.0-1', 1),0.9231648513449999
('-56002776648596168911.07.0-1', 4),0.17788274999999998
('5360294696714837427.01.0-1', 1),0.0
('-90830662052216800774.04.0-1', 4),0.27074790683345035
('24053130381942834024.04.0-1', 4),0.10292653501231538
('29251695538496618704.04.0-1', 4),0.08122499999999999
('-17227186706686336243.05.0-1', 4),0.023149124999999996
('-44367721324056929453.05.0-1', 2),0.006597500624999998
('24053130381942834024.04.0-1', 0),0.19518463200771236
('82543722400254681732.06.0-1', 4),0.0555579
('-53294426273934488451.07.0-1', 4),0.3219027975
('-57079838058343679082.06.0-1', 4),0.0555579
('-51455224812123438082.06.0-1', 1),0.285
('-22165782455012710135.03.0-1', 4),0.0555579
('-7595614336407206245.03.0-1', 2),0.0158340015
('-43433083859887944343.05.0-1', 0),0.12476525196759186
('82389264731195739613.05.0-1', 4),0.039800249999999995
('-65421986826831558204.04.0-1', 4),0.011343071249999998
('6761799133453316682.06.0-1', 2),0.003232775306249999
('51632316451260050601.07.0-1', 0),0.0009213409622812497
('30833643820309311133.05.0-1', 4),0.0
('90343059354733614301.07.0-1', 2),0.0
('-36265852446853521967.01.0-1', 1),0.0
('64674906172494902783.05.0-1', 4),6.942395218474474e-14
('-44367721324056929455.03.0-1', 2),1.978582637265225e-14
('-84176021849688027684.04.0-1', 1),0.0
('42459027759708252243.05.0-1', 4),0.0
('-54771731181228419434.04.0-1', 4),0.0
('-86251057411900867393.05.0-1', 2),0.0
('-42132490760598427973.05.0-1', 0),0.0032336684839173986
('38143990945221037922.06.0-1', 4),0.205742925
('12040669454115276102.06.0-1', 4),0.05863673362499999
('29281504316775041244.04.0-1', 2),0.08088366236689569
('67866346191482781902.06.0-1', 0),0.00371361911349545
('43937490205147158544.04.0-1', 1),0.0
('75542577334200922262.06.0-1', 1),0.285
('67866346191482781906.02.0-1', 4),0.023149124999999996
('12276402925015041536.02.0-1', 2),0.2853700047342911
('-66295364981220557781.07.0-1', 1),0.285
('56314652034512793792.06.0-1', 4),0.08122499999999999
('69707103807834577352.06.0-1', 4),0.023149124999999996
('-82933059136460223001.07.0-1', 4),0.5929410347834148
('24053130381942834026.02.0-1', 0),0.00017477890795602384
('30049398552352025584.04.0-1', 1),0.0
('-26465570468654370052.06.0-1', 4),0.0
('33803203098197586951.07.0-1', 4),0.0
('31281840659764024153.05.0-1', 2),0.0
('17211520026901358144.04.0-1', 4),0.23889653325
('2687491243839007282.06.0-1', 1),0.285
('29281504316775041244.04.0-1', 4),0.08618419237499998
('51632316451260050603.05.0-1', 2),0.009698325918749997
('67866346191482781901.07.0-1', 0),0.0
('6176133793355213461.07.0-1', 4),0.1380825
('69739533482711052104.04.0-1', 1),0.0
('-25427333151544272693.05.0-1', 4),0.0
('-1093251340414637352.06.0-1', 2),0.13541710579590374
('-15289173768743854842.06.0-1', 1),0.4845
('40345791975126380862.06.0-1', 4),0.17788274999999998
('43162369165632051062.06.0-1', 4),0.05069658374999999
('-37296331457702316514.04.0-1', 2),0.014448526368749996
('55062805023022945913.05.0-1', 1),0.0
('64674906172494902781.07.0-1', 4),0.0
('-44367721324056929457.01.0-1', 4),0.0
('17147504237118092863.05.0-1', 2),0.060200938622572364
('55062805023022945912.06.0-1', 1),0.0
('-14849707925098656924.04.0-1', 1),0.285
('21729372125906586964.04.0-1', 4),0.08122499999999999
('39514796125053434642.06.0-1', 4),0.023149124999999996
('50114693728657994871.07.0-1', 1),0.285
('72100583882046880672.06.0-1', 1),0.285
('78613909810777220943.05.0-1', 4),0.08122499999999999
('21729372125906586962.06.0-1', 1),0.62415
('-22165782455012710135.03.0-1', 2),0.12160508637920622
('33928702928333969954.04.0-1', 1),0.285
('-8830086416625045554.04.0-1', 1),0.0
('51979213236148152282.06.0-1', 4),0.0
('-55537908234013585645.03.0-1', 1),0.0
('49239578752246832431.07.0-1', 1),0.285
('-75576576253546712951.07.0-1', 1),0.285
('41605203438158366471.07.0-1', 4),0.262600425
('49070697614415888182.06.0-1', 2),0.07274156266267262
('10129788105702557441.07.0-1', 2),0.7183707256227191
('61847751248396637774.04.0-1', 0),0.06917674274513703
('-36908302779400520992.06.0-1', 1),0.0
('61385081760617377090.08.0-1', 4),0.0
('-70255941184504970838.00.0-1', 4),0.0
('10129788105702557441.07.0-1', 4),0.2707485347834152
('69329939356022304861.07.0-1', 1),0.4845
('55746117101851888641.07.0-1', 4),0.08122499999999999
('6761799133453316683.05.0-1', 4),0.023149124999999996
('29281504316775041244.04.0-1', 0),0.0
('-70567224773955961593.05.0-1', 4),0.0
('38706600199440805832.06.0-1', 1),0.285
('-13083436328537364641.07.0-1', 2),0.241344415647516
('5676134433260776182.06.0-1', 1),0.4845
('19208088025469275673.05.0-1', 1),0.0
('90343059354733614302.06.0-1', 4),0.023149124999999996
('40313282760931174792.06.0-1', 1),0.285
('-72340472986180847202.06.0-1', 4),0.08122499999999999
('29281504316775041242.06.0-1', 0),0.0018802876781249993
('20890176470811663266.02.0-1', 4),0.01162922290842375
('2687491243839007284.04.0-1', 2),0.0033143285289007683
('-73335289155801716145.03.0-1', 1),0.0
('-61834428357328570574.04.0-1', 1),0.285
('-51455224812123438084.04.0-1', 4),0.08122499999999999
('28813206799806013542.06.0-1', 4),0.023149124999999996
('25315081532488735974.04.0-1', 1),0.0
('-37296331457702316514.04.0-1', 0),0.009516704860190585
('68536591809359195741.07.0-1', 1),0.285
('2687491243839007284.04.0-1', 4),0.08122499999999999
('61847751248396637774.04.0-1', 4),0.023149124999999996
('-36194972149494699455.03.0-1', 0),0.0013162013746874995
('-50573740863641881390.08.0-1', 1),0.62415
('-11051449214683610961.07.0-1', 4),0.08122499999999999
('65888950592454850082.06.0-1', 1),0.285
('-65421986826831558202.06.0-1', 4),0.08122499999999999
('-37870561100713306812.06.0-1', 4),0.023149124999999996
('-45880183921164241952.06.0-1', 2),0.006597500624999998
('-38642691706242108484.04.0-1', 1),0.0
('67866346191482781903.05.0-1', 0),0.0007089718704754214
('76037881654281684344.04.0-1', 1),0.0
('37751371326845478003.05.0-1', 4),0.0
('31626187434172746433.05.0-1', 2),0.0
('21932792435297104653.05.0-1', 0),0.024310079401087963
('-43433083859887944346.02.0-1', 0),0.00692837262931007
('-73930370481630757333.05.0-1', 2),0.0
('-4913249105659582682.06.0-1', 4),0.43027887825
('67866346191482781905.03.0-1', 2),0.19058841480090324
('12276402925015041536.02.0-1', 0),0.05431769821825742
('10192310377382870835.03.0-1', 1),0.0
('17052102095236197851.07.0-1', 4),0.17788274999999998
('-43433083859887944344.04.0-1', 4),0.05069658374999999
('18691924049803297673.05.0-1', 4),0.0195021225
('-37682275690461076222.06.0-1', 1),0.285
('-36265852446853521964.04.0-1', 4),0.08122499999999999
('86944882395169569474.04.0-1', 4),0.023149124999999996
('-41445460065892409832.06.0-1', 0),0.003196489052812499
('-75576576253546712952.06.0-1', 1),0.4845
('-17172472452468482585.03.0-1', 1),0.0
('49361089638473222674.04.0-1', 1),0.0
('-4250970248263977443.05.0-1', 4),0.0
('-91102353275441034602.06.0-1', 2),0.03548760862499999
('-57079838058343679083.05.0-1', 0),0.010113968458124997
('8375087078784714552.06.0-1', 1),0.285
('26620944076950175902.06.0-1', 4),0.08122499999999999
('76758150670565629042.06.0-1', 4),0.023149124999999996
('-58036932292195889302.06.0-1', 2),0.006597500624999998
('55898688770379293863.05.0-1', 0),0.0018802876781249993
('82722536429722228746.02.0-1', 1),0.0
('-14796334735561546424.04.0-1', 4),0.0326802371593037
('17211520026901358142.06.0-1', 2),0.009313867590401554
('16346691529240042281.07.0-1', 0),0.0026544522632644427
('29281504316775041245.03.0-1', 0),0.03488942652398385
('-43165439367730066035.03.0-1', 0),0.01836805749621298
('-54771731181228419433.05.0-1', 4),0.0
('-55537908234013585646.02.0-1', 1),0.0
('38561944448370803801.07.0-1', 1),0.285
('45985813424407116413.05.0-1', 4),0.08122499999999999
('-57079838058343679083.05.0-1', 4),0.023149124999999996
('-2589081535394268954.04.0-1', 4),0.06557950344937498
('48496678233963137901.07.0-1', 4),0.27454049999999997
('21932792435297104655.03.0-1', 4),0.2471914075627283
('-43433083859887944346.02.0-1', 2),0.07044955115537756
('47156193553757263262.06.0-1', 1),0.285
('-74719414054396355372.06.0-1', 4),0.08122499999999999
('81064086799575152662.06.0-1', 4),0.023149124999999996
('64674906172494902780.08.0-1', 4),0.0
('-44367721324056929458.00.0-1', 4),0.0
('24053130381942834026.02.0-1', 2),0.0
('-75748535698821216784.04.0-1', 1),0.0
('35868385200491826013.05.0-1', 4),0.0
('-58992274033442493733.05.0-1', 4),0.0
('-73335289155801716146.02.0-1', 1),0.0
('-58603169996425110553.05.0-1', 0),0.0023960965266315386
('-70255941184504970832.06.0-1', 0),0.0006828875100899884
('-86093463954157664743.05.0-1', 1),0.0
('-48394085954028956522.06.0-1', 4),0.0
('-82933059136460223002.06.0-1', 4),0.1380825
('10129788105702557442.06.0-1', 2),0.15877681586277412
('4782796062206697881.07.0-1', 4),0.0555579
('2424678676501492241.07.0-1', 4),0.2252450475
('-63141182891342109490.08.0-1', 1),0.285
('-15289173768743854841.07.0-1', 4),0.08122499999999999
('67866346191482781905.03.0-1', 4),0.563287896304101
('-73930370481630757334.04.0-1', 4),0.0
('67866346191482781903.05.0-1', 2),0.0022629427143749997
('29281504316775041243.05.0-1', 0),0.0026137144115346784
('50300768135173167210.08.0-1', 1),0.285
('-44865417203518990812.06.0-1', 4),0.08122499999999999
('-86273946575809071402.06.0-1', 1),0.285
('-20769883486632117073.05.0-1', 4),0.08122499999999999
('-70255941184504970834.04.0-1', 4),0.023149124999999996
('10528447818443255701.07.0-1', 4),0.25982426090474997
('-67785182396285145151.07.0-1', 2),0.19366906287667784
('-15289173768743854843.05.0-1', 4),0.1380825
('30833643820309311134.04.0-1', 4),0.0
('18861267936015680975.03.0-1', 2),0.13527530353376394
('-84092585812257487764.04.0-1', 1),0.285
('75542577334200922264.04.0-1', 4),0.08122499999999999
('-73930370481630757335.03.0-1', 4),0.0
