board_hash,value
('355.03.0-1-1', 4),0.004214275111537533
('254.04.01-1', 0),0.01829413922665933
('455.03.011', 1),0.027294795731153062
('454.04.011', 0),0.07443387055971051
('35711-1', 1),0.00011448879845449403
('352.06.01-1', 0),5.272003784849313e-06
('356.02.0-1-1', 1),0.00025708003991272766
('454.04.0-11', 0),0.00025890419898039587
('453.05.0-11', 5),0.10814354214490747
('354.04.0-11', 2),0.8946852406089962
('455.03.01-1', 1),1.464322465406823e-11
('353511', 3),0.0018143994460877032
('35711-1', 3),0.003726318763611617
('252.06.0-11', 2),0.937288613795
('356.02.0-11', 0),0.7942121226766616
('253.05.011', 4),0.9492672138809403
('354.04.011', 1),0.8173036922111707
('353.05.0-11', 4),0.7123590216772182
('453.05.0-11', 4),0.0012385993450732182
('455.03.0-1-1', 1),4.136348530320862e-13
('355.03.0-11', 0),0.8689261819154448
('455.03.0-11', 2),0.0036668721278277677
('450.08.0-11', 0),0.4309131884238921
('358.00.0-1-1', 3),0.3455444916737661
('355.03.01-1', 4),0.0012674309847094966
('356.02.01-1', 0),3.295041986368787e-05
('454.04.011', 3),0.038144982080175235
('452.06.011', 4),6.30675255720931e-05
('254.04.0-1-1', 4),0.00317051654859291
('356.02.01-1', 3),0.0001575175525354848
('354.04.01-1', 5),0.001849915195204591
('454.04.0-11', 2),0.0026025931537543958
('255.03.01-1', 1),0.005692667327728358
('454.04.011', 2),0.027787993594888174
('458.00.01-1', 0),0.0011631525699360352
('357.01.01-1', 1),0.0014111637435150906
('354.04.011', 0),0.8485762979722823
('256.02.01-1', 4),0.3393991387311935
('255.03.0-1-1', 3),0.00024905931282947477
('454.04.011', 1),0.026318142131576315
('35711-1', 2),0.00927991891496732
('455.03.01-1', 3),6.705343098319826e-05
('3544-11', 3),0.8851336410747217
('254.04.0-11', 3),0.9469479961721794
('353.05.0-1-1', 5),0.01907647346952673
('357.01.0-1-1', 2),0.012925763510589612
('3544-11', 2),0.7440988577925481
('454.04.0-11', 3),0.001595191108166447
('351.07.0-11', 0),0.052262499232387835
('257.01.0-1-1', 0),0.17538460824215507
('455.03.01-1', 4),0.084035
('3544-11', 4),0.6796483000440207
('452.06.01-1', 1),6.098802438179187e-11
('351.07.0-11', 1),0.11311127029367377
('456.02.0-1-1', 1),2.0268107798572224e-13
('452.06.01-1', 3),0.0023737807549715005
('253.05.011', 0),0.9240583955
('355.03.011', 3),0.5309454465143434
('255.03.01-1', 4),0.10844214928173931
('455.03.0-11', 0),0.012657783603547832
('354.04.01-1', 7),0.13903496634380708
('451.07.011', 7),0.002496413245547858
('353.05.01-1', 7),0.001624312116332631
('454.04.0-11', 7),0.3943025262009253
('254.04.01-1', 3),0.0027588804463454116
('357.01.01-1', 4),0.0537208213903475
('453.05.01-1', 5),0.17149999999999999
('453.05.0-11', 7),0.3936575870112857
('356.02.01-1', 5),0.12724962721845406
('451.07.0-11', 6),0.0007717869532239986
('35711-1', 0),0.0002633125133734419
('35621-1', 3),0.0017400317570768018
('354.04.01-1', 6),0.014650281763708965
('455.03.0-11', 1),0.008152980080327464
('35531-1', 3),0.0017198434336167146
('352.06.0-1-1', 6),0.0004346110681846882
('456.02.0-11', 1),0.17282981108685436
('354.04.0-11', 1),0.8998772475555581
('356.02.0-1-1', 2),0.003915529358355738
('456.02.011', 1),0.10687089744931715
('453.05.01-1', 6),0.12004999999999999
('456.02.011', 4),0.42748104295361966
('354.04.0-1-1', 6),0.38369901999040495
('456.02.0-11', 0),0.16301405133886382
('35531-1', 1),0.0002860752044789211
('253.05.0-1-1', 6),0.006620898052441126
('352.06.0-11', 6),0.010479196744758995
('355.03.0-11', 1),0.8945412461355728
('357.01.0-1-1', 1),0.0008281100418791411
('354.04.0-11', 0),0.9017841128563332
('453.05.011', 4),0.023429752546336807
('35621-1', 1),0.0034223946904666834
('454.04.0-11', 4),0.0327675997585842
('452.06.011', 5),0.004191683005855994
('456.02.01-1', 1),0.00027927293204164206
('456.02.01-1', 2),0.0588245
('255.03.0-1-1', 4),0.0008633535133596961
('354.04.0-1-1', 4),0.00024441259090736395
('457.01.0-1-1', 1),0.0588245
('457.01.01-1', 1),0.0201768035
('253.05.011', 3),0.89705795
('355.03.011', 0),0.6427319401301618
('456.02.0-1-1', 3),0.0016616465284800502
('351.07.0-11', 2),0.1545363048835896
('257.01.0-1-1', 1),0.30479031165627024
('253.05.011', 2),0.841955
('455.03.011', 3),0.20024948367456052
('456.02.011', 2),0.13097699169239455
('254.04.011', 4),0.635
('450.08.011', 3),0.06142331189410705
('358.00.01-1', 3),0.21255871796412298
('254.04.01-1', 6),0.39171854862002686
('352.06.01-1', 6),0.35756484630255947
('456.02.01-1', 5),0.35
('355.03.0-1-1', 6),0.18196713573398082
('354.04.011', 4),0.6538918927175
('456.02.011', 3),0.19221108603449516
('353511', 5),0.33776692850716816
('454.04.01-1', 5),0.245
('254.04.0-11', 1),0.7295
('457.01.0-11', 3),0.5373144549177085
('452.06.0-11', 5),0.010288209025964614
('358.00.01-1', 1),0.08773221460580084
('353511', 7),0.39561348041604805
('353.05.011', 7),0.13025354776410794
('455.03.011', 2),0.12613129054746625
('35711-1', 4),0.23259167602567632
('356.02.0-1-1', 5),0.3545140323908479
('451.07.0-11', 7),0.014297229436528341
('254.04.0-1-1', 5),0.36063400208820867
('254.04.01-1', 5),0.29225935449271273
('35711-1', 6),0.3621658545848232
('456.02.0-11', 3),0.06682853686911745
('357.01.0-1-1', 4),0.3251487674777178
('353.05.0-1-1', 6),0.12764768208352228
('458.00.01-1', 1),0.17149999999999999
('256.02.0-1-1', 3),0.15985053842620514
('454.04.011', 4),0.13522550632105856
('254.04.01-1', 4),0.047562738644147604
('35531-1', 5),0.24978478397685266
('356.02.0-1-1', 4),0.0036972531763238906
('450.08.011', 1),0.009470884238038072
('358.00.01-1', 2),0.18205890720540088
('254.04.0-1-1', 7),0.18382090926680977
('253.05.0-1-1', 7),0.024279980657032716
('256.02.0-1-1', 7),0.3974166432372198
('352.06.0-1-1', 7),0.02595157650812612
('352.06.0-11', 7),0.03184365166761255
('354.04.0-1-1', 7),0.36938139508686374
('455.03.0-1-1', 3),0.0201768035
('450.08.011', 2),0.1265227030775365
('358.00.01-1', 0),0.04555156435899717
('450.08.0-11', 1),0.24798696033301437
('358.00.0-1-1', 1),0.3248187141767677
('455.03.0-11', 4),0.22556265857721275
('253.05.011', 1),0.841955
('355.03.0-1-1', 5),0.17851462900021503
('456.02.0-11', 5),0.36733784266740566
('450.08.0-11', 3),0.24962449418751725
('455.03.01-1', 5),0.35
('450.08.011', 0),0.01607161102159055
('455.03.011', 5),0.4631505396931999
('255.03.01-1', 5),0.3708697761121553
('351.07.0-11', 3),0.1989609904405748
('257.01.0-1-1', 3),0.45459402132081445
('354.04.0-11', 3),0.7896571053254455
('455.03.011', 4),0.3730763942187577
('355.03.0-11', 2),0.7052749999999999
('457.01.0-11', 2),0.3737406510203514
('452.06.0-11', 7),0.35380312404426223
('35621-1', 4),0.06326940733763982
('354.04.011', 3),0.7261472619470755
('35711-1', 5),0.12354805552864241
('357.01.01-1', 5),0.3530825536994239
('454.04.01-1', 6),0.17149999999999999
('3544-11', 6),0.6207499999999999
('452.06.0-11', 6),0.3537111501895017
('353.05.0-11', 5),0.5380963500571307
('256.02.0-1-1', 4),0.26391524606083244
('253.05.0-11', 2),0.7295
('350.08.0-11', 1),0.36892989246150754
('258.00.0-1-1', 1),0.4551450193515296
('257.01.0-1-1', 2),0.34317239218344975
('356.02.0-11', 6),0.57676025
('252.06.0-11', 3),0.635
('356.02.0-11', 1),0.6116396749999999
('457.01.0-11', 0),0.3658243247812305
('456.02.01-1', 3),0.245
('354.04.0-1-1', 5),0.1229086883696011
('453.05.0-1-1', 2),0.17149999999999999
('457.01.0-1-1', 3),0.245
('457.01.0-11', 1),0.33474831650355946
('254.04.0-1-1', 6),0.42497399259928703
('35531-1', 4),0.12180590191258192
('454.04.01-1', 7),0.245
('452.06.011', 6),0.17458643758151018
('253.05.01-1', 7),0.24823546013679848
('255.03.0-1-1', 7),0.27571266613205636
('354.04.011', 2),0.7500489719126429
('350.08.0-11', 0),0.35807844364639285
('258.00.0-1-1', 3),0.4520523564392219
('356.02.0-11', 3),0.47883492158517826
('356.02.01-1', 6),0.3532110235611019
('454.04.0-11', 6),0.3620162682029841
('453.05.0-11', 6),0.2506148105683942
('255.03.0-1-1', 6),0.25467382693427343
('456.02.01-1', 4),0.35
('456.02.0-11', 2),0.2500233352808593
('355.03.0-11', 3),0.7052749999999999
('255.03.01-1', 6),0.36268613628570945
('457.01.01-1', 2),0.35
('456.02.0-1-1', 2),0.35
('3544-11', 5),0.4212778978517402
('355.03.01-1', 6),0.35153932003821375
('354.04.0-11', 5),0.6207499999999999
('456.02.011', 0),0.35118740959121464
('450.08.011', 4),0.3502993711009081
('453.05.01-1', 7),0.17149999999999999
('455.03.01-1', 7),0.35
('256.02.0-11', 2),0.635
('356.02.0-11', 2),0.530975
('452.06.01-1', 2),0.35
('351.07.011', 0),0.35043729525887213
('257.01.01-1', 0),0.44987462914877857
